Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
RED HAT INC,SENIOR PRINCIPAL SOFTWARE QUALITY ENGINEER,173500,173500,173500.0,1
RED HAT INC,PRINCIPAL DATA PLATFORM ENGINEER,173230,173230,173230.0,1
RED HAT INC,PRINCIPAL SOFTWARE ENGINEER,171573,171573,171573.0,1
RED HAT INC,SENIOR PRODUCT SECURITY ENGINEER,160000,160000,160000.0,1
RED HAT INC,SENIOR BLACK BELT MANAGED OPENSHIFT,158000,158000,158000.0,1
RED HAT INC,SENIOR ARCHITECT,144350,144350,144350.0,1
RED HAT INC,PRINCIPAL SOFTWARE QUALITY ENGINEER,138051,138051,138051.0,1
RED HAT INC,SENIOR SOFTWARE ENGINEER,117000,158221,131230.25,4
RED HAT INC,DATA SCIENCE AND EDGE SENIOR CONSULTANT,128300,128300,128300.0,1
RED HAT INC,SENIOR QUALITY ENGINEER,127629,127629,127629.0,1
RED HAT INC,SENIOR APPLICATION DEVELOPER,122450,122450,122450.0,1
RED HAT INC,MANAGER BUSINESS OPERATIONS,122000,122000,122000.0,1
RED HAT INC,SOFTWARE ENGINEER,112194,127054,119624.0,2
RED HAT INC,SOFTWARE QUALITY ENGINEER,92850,92850,92850.0,1
RED HAT INC,PROPOSAL ANALYST,76520,76520,76520.0,1
