Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SMART ERP SOLUTIONS INC,PRODUCT MANAGER,122000,122000,122000,1
SMART ERP SOLUTIONS INC,PRINCIPAL CONSULTANT,112299,124259,118279,2
SMART ERP SOLUTIONS INC,SOFTWARE ENGINEER,102000,121000,111500,2
SMART ERP SOLUTIONS INC,BUSINESS ANALYST,98000,125000,111500,2
SMART ERP SOLUTIONS INC,SENIOR SOFTWARE ENGINEER,102000,102000,102000,1
SMART ERP SOLUTIONS INC,PROJECT MANAGER,70075,70075,70075,1
