Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
TERADATA US INC,STAFF SOFTWARE ENGINEER KBGFJG,187141,189696,188418.5,2
TERADATA US INC,STAFF DATA SCIENTIST KBGFJG,182098,182098,182098.0,1
TERADATA US INC,DATA SCIENCE ENGINEER KBGFJG,148625,148625,148625.0,1
TERADATA US INC,SOFTWARE ENGINEER III KBGFJG,147898,147898,147898.0,1
TERADATA US INC,STAFF DEVOPS ENGINEER KBGFJG,138455,138455,138455.0,1
TERADATA US INC,FILE SYSTEM SOFTWARE ENGINEER KBGFJG,131148,131148,131148.0,1
TERADATA US INC,SENIOR SYSTEMS ENGINEER KBGFJG,129901,129901,129901.0,1
TERADATA US INC,SENIOR SOFTWARE ENGINEER KBGFJG,124740,127693,126216.5,2
TERADATA US INC,SENIOR CLOUD ENGINEER KBGFJG,122377,122377,122377.0,1
TERADATA US INC,SOFTWARE ENGINEER KBGFJG,112000,130894,121447.0,2
