Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CAERUS US 1 INC,SVP CONSULTING AND ADVISORY SERVICES,215000,215000,215000,1
CAERUS US 1 INC,SR DIRECTOR DATA INTELLIGENCE,190000,190000,190000,1
CAERUS US 1 INC,MANAGER BUSINESS ANALYST,180000,180000,180000,1
CAERUS US 1 INC,SR DIRECTOR SOLUTION CONSULTING & SYNERGY,176400,176400,176400,1
CAERUS US 1 INC,ASSOCIATE DIRECTOR ANALYTIC SERVICES,161200,161200,161200,1
CAERUS US 1 INC,SENIOR BACKEND ENGINEER,150000,150000,150000,1
CAERUS US 1 INC,DATA INTELLIGENCE MANAGER,150000,150000,150000,1
CAERUS US 1 INC,SENIOR SOFTWARE ENGINEER,135000,150000,142500,2
CAERUS US 1 INC,SENIOR DATA ARCHITECT,135000,135000,135000,1
CAERUS US 1 INC,MANAGER DATA INTELLIGENCE,132500,132500,132500,1
CAERUS US 1 INC,SQL DEVELOPER,120000,120000,120000,1
CAERUS US 1 INC,SR DATA ANALYST,117750,117750,117750,1
CAERUS US 1 INC,SR DATA INTELLIGENCE ANALYST,115000,115000,115000,1
CAERUS US 1 INC,ASSOCIATE MANAGER MARKET RESEARCH,104999,104999,104999,1
CAERUS US 1 INC,ASSOCIATE CONSULTANT ADVISORY SERVICES,104999,104999,104999,1
CAERUS US 1 INC,REPORTER,62000,62000,62000,1
