Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CONFLUX SYSTEMS INC,JAVA DEVELOPER,99694,131144,111020.0,4
CONFLUX SYSTEMS INC,DATA ANALYST,108306,108306,108306.0,1
CONFLUX SYSTEMS INC,TABLEAU DEVELOPER,101192,101192,101192.0,2
CONFLUX SYSTEMS INC,SHAREPOINT DEVELOPER,98301,98301,98301.0,1
CONFLUX SYSTEMS INC,JAVA AWS DEVELOPER,96574,96574,96574.0,1
CONFLUX SYSTEMS INC,SOFTWARE DEVELOPER,85426,101192,92878.66666666667,6
CONFLUX SYSTEMS INC,SAP BUSINESS OBJECTS DEVELOPER,91021,91021,91021.0,3
CONFLUX SYSTEMS INC,SOFTWARE ENGINEER,80933,83000,81733.0,3
CONFLUX SYSTEMS INC,FULL STACK ENGINEER,76357,76357,76357.0,1
CONFLUX SYSTEMS INC,SYSTEMS ENGINEER,71531,71531,71531.0,1
