Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
FIS MANAGEMENT SERVICES LLC,VP PRODUCT MANAGEMENT EXECTUIVE,274206,274206,274206.0,1
FIS MANAGEMENT SERVICES LLC,VP PRODUCT MANAGEMENT EXECUTIVE,274206,274206,274206.0,1
FIS MANAGEMENT SERVICES LLC,COMPLIANCE DIRECTOR SENIOR,215000,215000,215000.0,2
FIS MANAGEMENT SERVICES LLC,DATA SCIENCE MANAGER SENIOR,172000,172000,172000.0,2
FIS MANAGEMENT SERVICES LLC,SENIOR DIRECTOR DEVELOPMENT,151833,163974,157903.5,2
FIS MANAGEMENT SERVICES LLC,SOFTWARE ENGINEER SPECIALIST,129500,220000,156885.33333333334,6
FIS MANAGEMENT SERVICES LLC,PROJECT MANAGER SPECIALIST – TECHNOLOGY,156700,156700,156700.0,1
FIS MANAGEMENT SERVICES LLC,PROJECT MANAGER SPECIALIST TECHNOLOGY,156700,156700,156700.0,1
FIS MANAGEMENT SERVICES LLC,IT ARCHITECT SENIOR,156500,156500,156500.0,2
FIS MANAGEMENT SERVICES LLC,SENIOR SOFTWARE ENGINEER,145000,145000,145000.0,2
FIS MANAGEMENT SERVICES LLC,DEVELOPMENT MANAGER SENIOR,139141,146221,143389.0,5
FIS MANAGEMENT SERVICES LLC,AGILE PRODUCT OWNER SENIOR,143383,143383,143383.0,2
FIS MANAGEMENT SERVICES LLC,DEVELOPMENT MANAGER,132244,147000,139622.0,4
FIS MANAGEMENT SERVICES LLC,LEAD SOFTWARE ENGINEER,138300,138300,138300.0,2
FIS MANAGEMENT SERVICES LLC,MANAGED SERVICE CHANGE ANALYST SENIOR SPECIALIST,133068,133068,133068.0,2
FIS MANAGEMENT SERVICES LLC,SOFTWARE ENGINEER II,120000,130850,126132.75,8
FIS MANAGEMENT SERVICES LLC,PROJECT MANAGER SENIOR TECHNOLOGY,125000,125000,125000.0,2
FIS MANAGEMENT SERVICES LLC,SOFTWARE ENGINEER SENIOR,112986,130000,123914.33333333333,6
FIS MANAGEMENT SERVICES LLC,ERP BUSINESS ANALYST SPECIALIST,123386,123386,123386.0,2
FIS MANAGEMENT SERVICES LLC,PROGRAMMER ANALYST SPECIALIST,123001,123001,123001.0,2
FIS MANAGEMENT SERVICES LLC,PROGRAMMER ANALYST SENIOR,116730,128235,121764.33333333333,6
FIS MANAGEMENT SERVICES LLC,TECHNOLOGY BUSINESS CONSULTANT II,115918,116000,115959.0,2
FIS MANAGEMENT SERVICES LLC,IT ARCHITECT,111751,111751,111751.0,2
FIS MANAGEMENT SERVICES LLC,DATA SCIENTIST I,96170,125000,110585.0,2
FIS MANAGEMENT SERVICES LLC,SOFTWARE TEST ANALYST SENIOR,106974,106974,106974.0,4
FIS MANAGEMENT SERVICES LLC,TECHNOLOGY BUSINESS CONSULTANT SENIOR,103010,103010,103010.0,2
FIS MANAGEMENT SERVICES LLC,DATABASE ANALYST II,95338,95338,95338.0,2
FIS MANAGEMENT SERVICES LLC,BUSINESS SYSTEMS ANALYST II,90106,90106,90106.0,2
FIS MANAGEMENT SERVICES LLC,SOFTWARE ENGINEER I,90000,90000,90000.0,2
FIS MANAGEMENT SERVICES LLC,PRODUCT SUPPORT REPRESENTATIVE III,85280,85280,85280.0,2
