Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
TIGER ANALYTICS INC,¿VICE PRESIDENT ANALYTICS CONSULTING,270000,270000,270000.0,1
TIGER ANALYTICS INC,DIRECTOR ANALYTICS CONSULTING,170000,240000,205000.0,2
TIGER ANALYTICS INC,SENIOR DIRECTOR TECHNOLOGY,190000,190000,190000.0,1
TIGER ANALYTICS INC,LEAD ANALYTICS CONSULTANT ¿¿¿,160000,160000,160000.0,1
TIGER ANALYTICS INC,¿DATA ENGINEERING ANALYSTS,150000,150000,150000.0,1
TIGER ANALYTICS INC,LEAD ANALYTICS CONSULTANT,140000,170000,148333.33333333334,6
TIGER ANALYTICS INC,LEAD DATA ENGINEERING ANALYST,140000,160000,145000.0,4
TIGER ANALYTICS INC,LEAD BUSINESS INTELLIGENCE ANALYST,140000,140000,140000.0,1
TIGER ANALYTICS INC,LEAD DATA SCIENCE ANALYST,140000,140000,140000.0,1
TIGER ANALYTICS INC,DATA ENGINEERING ANALYST,95000,170000,135000.0,8
TIGER ANALYTICS INC,BUSINESS INTELLIGENCE ANALYST,120000,120000,120000.0,1
TIGER ANALYTICS INC,DATA SCIENCE ANALYST,120000,120000,120000.0,1
