Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ROKU INC,PRINCIPAL ENGINEER,450000,450000,450000,1
ROKU INC,SENIOR MANAGER SOFTWARE ENGINEERING,322250,322250,322250,1
ROKU INC,SENIOR SOFTWARE ENGINEER MACHINE LEARNING,303450,303450,303450,1
ROKU INC,SR ENTERPRISE APPLICATIONS MANAGER,298350,298350,298350,1
ROKU INC,DIRECTOR PROGRAM MANAGEMENT CORPORATE DEVELOPMENT,281750,281750,281750,1
ROKU INC,MANAGER SOFTWARE ENGINEERING,240000,283442,261721,2
ROKU INC,SENIOR SOFTWARE ENGINEER,139464,283442,257282,15
ROKU INC,SENIOR MANAGER QA,240000,240000,240000,1
ROKU INC,MANAGER SOFTWARE ENGINEER,240000,240000,240000,1
ROKU INC,SENIOR UX PRODUCT DESIGNER,238000,238000,238000,4
ROKU INC,SR UX PRODUCT DESIGNER,238000,238000,238000,1
ROKU INC,SENIOR DATA ENGINEER,220286,283442,236075,4
ROKU INC,SENIOR SOFTWARE ENGINEER MOBILE CLOUD,234062,234062,234062,1
ROKU INC,SENIOR SOFTWARE ENGINEER WEB,195500,195500,195500,1
ROKU INC,SENIOR DATA SCIENTIST,191250,191250,191250,1
ROKU INC,SENIOR QUALITY ASSURANCE ENGINEER,111779,111779,111779,1
