Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SANHUA INTERNATIONAL INC,TECHNICAL PROGRAM MANAGER,110400,110400,110400,1
SANHUA INTERNATIONAL INC,IT ENGINEER,57600,57600,57600,1
