Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
THORNTON TOMASETTI INC,SENIOR PROJECT ENGINEER FACADE,115500,115500,115500.0,1
THORNTON TOMASETTI INC,ASSOCIATE STRUCTURE,102500,118000,112833.33333333333,3
THORNTON TOMASETTI INC,ASSOCIATE SUSTAINABILITY,110000,110000,110000.0,1
THORNTON TOMASETTI INC,SENIOR PROJECT ENGINEER STRUCTURE,110000,110000,110000.0,2
THORNTON TOMASETTI INC,PROJECT ENGINEER STRUCTURE,103000,103000,103000.0,1
THORNTON TOMASETTI INC,PROJECT DIRECTOR FORENSICS,95000,95000,95000.0,1
