Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CONVICTION PARTNERS LLC,TECHNOLOGIST IN RESIDENCE AI SOFTWARE DEVELOPER,113443,113443,113443,1
CONVICTION PARTNERS LLC,TECHNOLOGIST IN RESIDENCE INVESTMENT ANALYST,100000,100000,100000,1
