Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
OUSTER INC,CUSTOMER QUALITY MANAGER,187741,187741,187741,1
OUSTER INC,MANAGER PROCESS ENGINEERING,147035,147035,147035,1
OUSTER INC,SENIOR ELECTRICAL ENGINEER,141440,141440,141440,1
OUSTER INC,PRODUCT MARKETING ENGINEER,123635,123635,123635,1
OUSTER INC,SUPPLY CHAIN OPERATIONS MANAGER,103106,103106,103106,1
