Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
PAYPAL INC,DIRECTOR PRODUCT MANAGEMENT,250000,250000,250000.0,1
PAYPAL INC,SENIOR MANAGER PRODUCT MANAGEMENT,240978,240978,240978.0,1
PAYPAL INC,SENIOR MTS SOFTWARE ENGINEER,230000,230000,230000.0,1
PAYPAL INC,SENIOR STAFF SOFTWARE ENGINEER,230000,230000,230000.0,1
PAYPAL INC,SR MTS MACHINE LEARNING ENGINEER,225075,225075,225075.0,1
PAYPAL INC,MANGER SOFTWARE DEVELOPMENT 3,220000,220000,220000.0,1
PAYPAL INC,MANAGER SOFTWARE DEVELOPMENT 3,181368,235024,216706.66666666666,3
PAYPAL INC,SR MANAGER TAX CRYPTO PRODUCT,215000,215000,215000.0,1
PAYPAL INC,MANAGER ENGINEERING PROGRAMS 3,210000,210000,210000.0,1
PAYPAL INC,ENGINEERING PROGRAM MANAGEMENT 4,209863,209863,209863.0,1
PAYPAL INC,MTS 2 DATABASE ENGINEERING,206688,206688,206688.0,1
PAYPAL INC,MANAGER MARKET RESEARCH 3,202951,202951,202951.0,1
PAYPAL INC,MANAGER PRODUCT MANAGEMENT TECH,202858,202858,202858.0,1
PAYPAL INC,MTS 2 SOFTWARE ENGINEER,161569,223553,198082.14285714287,14
PAYPAL INC,SENIOR PRODUCT MANAGER 2 TECHNICAL,198054,198054,198054.0,1
PAYPAL INC,DATA SCIENTIST 3,195917,195917,195917.0,1
PAYPAL INC,MANAGER SOFTWARE DEVELOPMENT 2,155000,239200,195551.7142857143,7
PAYPAL INC,MTS 2 BUSINESS SYSTEMS ANALYST,163636,220959,192297.5,2
PAYPAL INC,MEMBER OF TECHNICAL STAFF 2,190564,190564,190564.0,1
PAYPAL INC,MANAGER SALES OPERATIONS 3,190099,190099,190099.0,1
PAYPAL INC,AI MACHINE LEARNING SCIENTIST,190000,190000,190000.0,1
PAYPAL INC,SR PRODUCT MANAGER 2 TECHNICAL,177478,199368,188685.25,4
PAYPAL INC,MTS 2 MACHINE LEARNING ENGINEER,188364,188364,188364.0,1
PAYPAL INC,MEMBER OF TECHNICAL STAFF – 1,187737,187737,187737.0,1
