Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ORACLE AMERICA INC,PROGRAM MGMT DIRECTOR PRODDEV,229986,229986,229986.0,1
ORACLE AMERICA INC,SOFTWARE DEVELOPMENT SNR MANAGER,194595,194595,194595.0,1
ORACLE AMERICA INC,SOFTWARE DEVELOPMENT DIRECTOR,188094,191755,189924.5,2
ORACLE AMERICA INC,IT SNR MANAGER,178282,178282,178282.0,1
ORACLE AMERICA INC,APPLIED SCIENTIST,126492,191928,171170.25,4
ORACLE AMERICA INC,PROGRAM MANAGER PRODDEV,158167,180342,169254.5,2
ORACLE AMERICA INC,CONSULTING TECHNICAL DIRECTOR,169229,169229,169229.0,1
ORACLE AMERICA INC,PRINCIPAL SALES CONSULTANT,164453,164453,164453.0,1
ORACLE AMERICA INC,APPLICATIONS DEVELOPER,105851,207599,153918.14285714287,14
ORACLE AMERICA INC,SITE RELIABILITY DEVELOPER,121222,169229,146910.0,6
ORACLE AMERICA INC,PROGRAMMER ANALYST IT,114608,168418,141513.0,2
ORACLE AMERICA INC,SENIOR SALES CONSULTANT,140878,140878,140878.0,1
ORACLE AMERICA INC,SENIOR PRINCIPAL CONSULTANT,120078,139464,133002.0,3
ORACLE AMERICA INC,CONSULTING TECHNICAL MANAGER,104478,147597,131557.9,10
ORACLE AMERICA INC,SYSTEMS ANALYST,116979,164881,131554.2857142857,7
ORACLE AMERICA INC,CLOUD SOLUTION ENGINEER,131525,131525,131525.0,1
ORACLE AMERICA INC,SOFTWARE DEVELOPER,79408,215197,130382.51219512195,41
ORACLE AMERICA INC,NETWORK DEVELOPER,124021,129771,126896.0,2
ORACLE AMERICA INC,USER EXPERIENCE DEVELOPER PRODDEV,96866,152982,123548.8,5
ORACLE AMERICA INC,PRINCIPAL CONSULTANT,109248,141898,120634.75,4
ORACLE AMERICA INC,HARDWARE DEVELOPER,119995,119995,119995.0,1
ORACLE AMERICA INC,PRODUCT MANAGER STRATEGY PRODDEV,108775,128502,116754.33333333333,3
ORACLE AMERICA INC,TECHNICAL ANALYST,90110,141529,115642.16666666667,6
ORACLE AMERICA INC,DATA SCIENTIST,70886,139185,100547.16666666667,6
ORACLE AMERICA INC,STAFF SALES CONSULTANT,97233,97233,97233.0,1
ORACLE AMERICA INC,RESEARCH CONSULTANT,90730,90730,90730.0,1
ORACLE AMERICA INC,QA ANALYST PRODDEV,75774,75774,75774.0,1
