Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SLALOM INC,DIRECTOR DATA & ANALYTICS,212600,212600,212600,1
SLALOM INC,SENIOR TECHNOLOGY CONSULTANT SOLUTION ARCHITECT,195000,195000,195000,1
SLALOM INC,SOLUTION PRINCIPAL,193357,193357,193357,1
SLALOM INC,SENIOR TECHNOLOGY CONSULTANT SOLUTIONS ARCHITECT,185000,185000,185000,4
SLALOM INC,PRINCIPAL TECHNICAL ARCHITECT SALESFORCE,184480,184480,184480,1
SLALOM INC,PRINCIPAL,175000,175000,175000,1
SLALOM INC,DATA ANALYTICS CONSULTANT,173971,173971,173971,1
SLALOM INC,SR CONSULTANT SYSTEMS INTEGRATION – MULESOFT ARCHITECT,171825,171825,171825,1
SLALOM INC,SR BI CONSULTANT ANALYTICS,163238,163238,163238,1
SLALOM INC,TECHNOLOGY CONSULTANT SOLUTIONS ARCHITECT,163000,163000,163000,1
SLALOM INC,TECHNOLOGY CONSULTANT PRINCIPAL,156536,156536,156536,1
SLALOM INC,TECHNOLOGY CONSULTANT,143148,165760,154454,2
SLALOM INC,TECHNOLOGY CONSULTANT SENIOR,146910,158300,152605,2
SLALOM INC,DATA ENGINEER SR,151736,151736,151736,1
SLALOM INC,SOLUTION ARCHITECT QUALITY ENGINEERING,149469,149469,149469,1
SLALOM INC,TECHNOLOGY CONSULTANT SALESFORCE SOLUTIONS,145000,145000,145000,1
SLALOM INC,IT PROJECT MANAGEMENT CONSULTANT,144500,144500,144500,1
SLALOM INC,SENIOR IT PROJECT CONSULTANT,143000,143000,143000,1
SLALOM INC,TECHNOLOGY CONSULTANT SALESFORCE DEVELOPER,141660,141660,141660,2
SLALOM INC,TECHNOLOGY CONSULTANT SALESFORCE,141315,141315,141315,2
SLALOM INC,SOLUTION ARCHITECT,140000,140000,140000,1
SLALOM INC,IT PROJECT MANAGER SOLUTION OWNER,138500,138500,138500,1
SLALOM INC,TECHNOLOGY CONSULTANT DATA ARCHITECT,121564,155000,138282,2
SLALOM INC,SOLUTION ARCHITECT QE,135000,135000,135000,1
SLALOM INC,BI DATA CONSULTANT,134731,134731,134731,1
SLALOM INC,SENIOR TECHNOLOGY CONSULTANT POWER BI,130920,130920,130920,1
SLALOM INC,BI CONSULTANT,66248,66248,66248,2
