Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
BRAINS TECHNOLOGY SOLUTIONS INC,SOFTWARE QUALITY ASSURANCE ENGINEER,95680,95680,95680,2
BRAINS TECHNOLOGY SOLUTIONS INC,SOFTWARE ENGINEER,87360,101920,94640,2
BRAINS TECHNOLOGY SOLUTIONS INC,DATABASE ENGINEER,89440,99840,94640,2
BRAINS TECHNOLOGY SOLUTIONS INC,TECHNICAL SYSTEMS ARCHITECT,68640,76960,72800,4
