Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
PWC US CONSULTING LLP,DIRECTOR,240000,259000,249500.0,2
PWC US CONSULTING LLP,SENIOR MANAGER,200000,231000,216750.0,4
PWC US CONSULTING LLP,MANAGER,171000,185000,176166.66666666666,6
PWC US CONSULTING LLP,SENIOR ASSOCIATE,118999,143000,129599.8,5
