Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
WARNERMEDIA SERVICES LLC,SENIOR MANAGER SOFTWARE ENGINEERING,247800,247800,247800,1
WARNERMEDIA SERVICES LLC,SENIOR MACHINE LEARNING ENGINEER,190000,190000,190000,1
WARNERMEDIA SERVICES LLC,SENIOR ANALYTICS ENGINEER,150000,150000,150000,1
WARNERMEDIA SERVICES LLC,SR TECHNICAL PRODUCT MANAGER,150000,150000,150000,1
WARNERMEDIA SERVICES LLC,APPLICATIONS ARCHITECT,142002,142002,142002,2
WARNERMEDIA SERVICES LLC,SAP BUSINESS WAREHOUSE ENGINEER,138195,138195,138195,1
WARNERMEDIA SERVICES LLC,SR MANAGER DATA AND ANALYTICS PLATFORM OPERATIONS,135324,135324,135324,1
WARNERMEDIA SERVICES LLC,INTEGRATION TECHNICAL MANAGER,125000,125000,125000,1
WARNERMEDIA SERVICES LLC,SR PARTNER INNOVATION AUTOMATION & GOVERNANCE,122386,122386,122386,1
WARNERMEDIA SERVICES LLC,QUALITY ASSURANCE ENGINEER II,122000,122000,122000,1
WARNERMEDIA SERVICES LLC,SR HANA DATABASE ADMINISTRATOR,118070,118070,118070,1
WARNERMEDIA SERVICES LLC,PRODUCT MANAGER TECH II,114000,114000,114000,1
