Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
AECOM TECHNICAL SERVICES INC,CONSTRUCTION ENGINEERING III,130868,130868,130868,1
AECOM TECHNICAL SERVICES INC,STRUCTURAL ENGINEER III,130000,130000,130000,1
AECOM TECHNICAL SERVICES INC,BRIDGE DESIGN PROJECT ENGINEER III,125000,125000,125000,1
AECOM TECHNICAL SERVICES INC,MECHANICAL ENGINEER III,101376,101376,101376,1
AECOM TECHNICAL SERVICES INC,BIM SPECIALIST III,100000,100000,100000,1
AECOM TECHNICAL SERVICES INC,TRAFFIC ENGINEER,100000,100000,100000,1
AECOM TECHNICAL SERVICES INC,CIVIL ENGINEER III,93606,106000,99803,2
AECOM TECHNICAL SERVICES INC,LANDSCAPE ARCHITECTURE DESIGNER III,95000,95000,95000,1
AECOM TECHNICAL SERVICES INC,URBAN DESIGNER,95000,95000,95000,1
AECOM TECHNICAL SERVICES INC,PRECONSTRUCTION COORDINATOR,82214,82214,82214,1
AECOM TECHNICAL SERVICES INC,PROJECT CONTROLS ANALYST II,81120,81120,81120,1
AECOM TECHNICAL SERVICES INC,DESIGNER I,73500,73500,73500,1
AECOM TECHNICAL SERVICES INC,BIM SPECIALIST II,65853,65853,65853,1
