Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ABBVIE INC,ASSOCIATE MEDICAL DIRECTOR NEUROSCIENCE DEVELOPMENT,250000,250000,250000.0,1
ABBVIE INC,DIRECTOR INNOVATION,220000,220000,220000.0,1
ABBVIE INC,SENIOR MANAGER MASTER DATA MANAGEMENT,170000,170000,170000.0,1
ABBVIE INC,PRINCIPAL RESEARCH SCIENTIST I DATA,161000,161000,161000.0,1
ABBVIE INC,IT SOX PROGRAM MANAGER,160000,160000,160000.0,1
ABBVIE INC,SENIOR ENGINEER TECHNOLOGY I,141000,150000,146333.33333333334,3
ABBVIE INC,SENIOR ENGINEER FULL STACK,145000,145000,145000.0,1
ABBVIE INC,SENIOR DATA ENGINEER BUSINESS INTELLIGENCE,139000,139000,139000.0,1
ABBVIE INC,SENIOR STATISTICAL ANALYST,137000,137000,137000.0,1
ABBVIE INC,SPECIALIST IT TECHNICAL,134000,134000,134000.0,1
ABBVIE INC,SENIOR DATA ENGINEER,132000,132000,132000.0,1
ABBVIE INC,QUALITY SYSTEMS PROGRAM MANAGER,130000,130000,130000.0,1
ABBVIE INC,SENIOR STATISTICIAN,122000,122000,122000.0,1
ABBVIE INC,ASSOCIATE BUSINESS SYSTEMS CONSULTANT,120000,120000,120000.0,1
ABBVIE INC,STATISTICAL ANALYST,108000,108000,108000.0,1
ABBVIE INC,SCIENTIST II,100000,100000,100000.0,1
ABBVIE INC,POSTDOCTORAL FELLOW,81800,81800,81800.0,1
