Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
TRINITY PARTNERS LLC,ASSOCIATE DIRECTOR COMMERCIAL ANALYTICS,185000,185000,185000,1
TRINITY PARTNERS LLC,SENIOR MANAGER,177000,177000,177000,1
TRINITY PARTNERS LLC,ENGAGEMENT MANAGER,172000,172000,172000,1
TRINITY PARTNERS LLC,DATA SCIENCE MANAGER,140000,140000,140000,1
TRINITY PARTNERS LLC,SENIOR SOFTWARE ENGINEER,135200,135200,135200,1
TRINITY PARTNERS LLC,ASSOCIATE CONSULTANT,115000,115000,115000,1
