Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
DELOITTE CONSULTING LLP,PRINCIPAL,387000,387000,387000.0,1
DELOITTE CONSULTING LLP,MANAGING DIRECTOR,326576,343287,334931.5,2
DELOITTE CONSULTING LLP,TECH ARCHITECT,229900,229900,229900.0,1
DELOITTE CONSULTING LLP,SENIOR MANAGER,146474,271800,222052.83333333334,30
DELOITTE CONSULTING LLP,SPECIALIST LEADER,145891,264000,208931.0,13
DELOITTE CONSULTING LLP,DEVOPS ENGINEER,194800,194800,194800.0,1
DELOITTE CONSULTING LLP,PRODUCT MANAGEMENT LEAD,185600,185600,185600.0,1
DELOITTE CONSULTING LLP,PRODUCT ARCHITECT LEAD,179900,184300,182100.0,2
DELOITTE CONSULTING LLP,SPECIALIST MASTER,85218,220000,176291.56896551725,58
DELOITTE CONSULTING LLP,MANAGER,74464,249800,170772.99056603774,106
DELOITTE CONSULTING LLP,SENIOR SOLUTION ARCHITECT,166800,166800,166800.0,1
DELOITTE CONSULTING LLP,APPLICATION ARCHITECT LEAD,156000,156000,156000.0,1
DELOITTE CONSULTING LLP,SENIOR ENGINEER 2,154100,154100,154100.0,1
DELOITTE CONSULTING LLP,SPECIALIST SENIOR,70075,199500,152899.875,40
DELOITTE CONSULTING LLP,TECHNICAL DELIVERY MASTER,152700,152700,152700.0,1
DELOITTE CONSULTING LLP,PROJECT DELIVERY MANAGER,88213,185000,146189.45,20
DELOITTE CONSULTING LLP,PROJECT DELIVERY SPECIALIST II,123700,160000,141850.0,2
DELOITTE CONSULTING LLP,SOLUTION ARCHITECT,132350,165400,141735.0,10
DELOITTE CONSULTING LLP,SOFTWARE ENGINEER III,110469,168900,139684.5,2
DELOITTE CONSULTING LLP,SOLUTION MANAGER,99008,162581,138373.18181818182,11
DELOITTE CONSULTING LLP,PROJECT DELIVERY LEAD,137238,137238,137238.0,1
DELOITTE CONSULTING LLP,SPECIALIST,135000,135000,135000.0,1
DELOITTE CONSULTING LLP,SENIOR CONSULTANT,57637,178900,131753.13541666666,96
DELOITTE CONSULTING LLP,PRODUCT MANAGER,128800,128800,128800.0,1
DELOITTE CONSULTING LLP,TECHNOLOGY STRATEGY CONSULTANT,125000,125000,125000.0,1
DELOITTE CONSULTING LLP,PROJECT DELIVERY SPECIALIST,96866,157550,124640.57142857143,42
DELOITTE CONSULTING LLP,SENIOR SOLUTION SPECIALIST,83595,149000,123753.45333333334,75
DELOITTE CONSULTING LLP,CONSULTANT,58219,163000,116116.07692307692,26
DELOITTE CONSULTING LLP,SOLUTION SPECIALIST,70720,129100,101262.36111111111,36
DELOITTE CONSULTING LLP,PROJECT DELIVERY SENIOR ANALYST,69742,115000,98545.84615384616,13
DELOITTE CONSULTING LLP,ANALYST,66602,85000,75801.0,2
