Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,SOFTWARE DEVELOPER BI BA,120000,120000,120000,1
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,SOFTWARE DEVELOPER ERP CRM,120000,120000,120000,1
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,SOFTWARE DEVELOPER QA AUTOMATION,90000,100000,95000,2
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,SOFTWARE DEVELOPER MAINFRAME DB,95000,95000,95000,1
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,SOFTWARE DEVELOPER AZURE CLOUD,90000,90000,90000,1
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,SOFTWARE ENGINEER AZURE CLOUD,90000,90000,90000,1
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,SOFTWARE DEVELOPER QA AUTOMATION LEAD,90000,90000,90000,2
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,JAVA DEVELOPER,86000,86000,86000,1
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,SOFTWARE DEVELOPER JAVA AWS,86000,86000,86000,1
CLIENTSERVER TECHNOLOGY SOLUTIONS LLC,SOFTWARE ENGINEER QA,79000,80000,79500,2
