Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
UNITED PARCEL SERVICE GENERAL SERVICES CO,MANAGER SOFTWARE ENGINEERING,174000,174000,174000,1
UNITED PARCEL SERVICE GENERAL SERVICES CO,LEAD ANGULAR REST API DEVELOPER,146700,146700,146700,1
UNITED PARCEL SERVICE GENERAL SERVICES CO,LEAD APPLICATION DEVELOPER,142980,142980,142980,1
UNITED PARCEL SERVICE GENERAL SERVICES CO,LEAD DEVOPS ENGINEER,140040,140040,140040,1
UNITED PARCEL SERVICE GENERAL SERVICES CO,LEAD SOFTWARE DEVELOPMENT ENGINEER,130380,148200,139290,2
UNITED PARCEL SERVICE GENERAL SERVICES CO,LEAD APPLICATIONS DEVELOPER,138000,138000,138000,2
UNITED PARCEL SERVICE GENERAL SERVICES CO,SENIOR SOFTWARE DEVELOPMENT ENGINEER,121200,138900,130524,5
UNITED PARCEL SERVICE GENERAL SERVICES CO,SENIOR APPLICATIONS DEVELOPER,128510,131940,130225,2
UNITED PARCEL SERVICE GENERAL SERVICES CO,SR SOFTWARE DEV ENGINEER,116500,116500,116500,2
UNITED PARCEL SERVICE GENERAL SERVICES CO,SENIOR BUSINESS SYSTEM ANALYST,116280,116280,116280,1
UNITED PARCEL SERVICE GENERAL SERVICES CO,SR APPLICATIONS DEVELOPER,115716,115716,115716,1
UNITED PARCEL SERVICE GENERAL SERVICES CO,SR DATABASE ANALYST,111000,111000,111000,1
UNITED PARCEL SERVICE GENERAL SERVICES CO,SENIOR SALESFORCE APPLICATIONS DEVELOPER,98160,109620,103890,2
UNITED PARCEL SERVICE GENERAL SERVICES CO,PRODUCT MANAGER,97560,97560,97560,1
