Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SHIPT INC,SENIOR DATA SCIENTIST II,201400,201400,201400.0,1
SHIPT INC,PRINCIPAL DATA SCIENTIST,186846,186846,186846.0,1
SHIPT INC,STAFF ENGINEER,169229,181272,175250.5,2
SHIPT INC,PRODUCT DESIGN MANAGER,172405,172405,172405.0,1
SHIPT INC,ENGINEERING MANAGER,164507,164507,164507.0,1
SHIPT INC,MANAGER DATA ENGINEERING,137654,137654,137654.0,1
SHIPT INC,SENIOR DATA SCIENTIST,107453,107453,107453.0,1
