Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
NORTHEASTERN UNIVERSITY,ASSOCIATE PROFESSOR,235000,235000,235000,1
NORTHEASTERN UNIVERSITY,PROFESSOR,180000,188000,184000,2
NORTHEASTERN UNIVERSITY,PART TIME LECTURER,120640,160160,140400,2
NORTHEASTERN UNIVERSITY,VISITING ASSISTANT PROFESSOR,110000,150000,128000,5
NORTHEASTERN UNIVERSITY,PRINCIPAL RESEARCH SCIENTIST,120000,120000,120000,1
NORTHEASTERN UNIVERSITY,NDIF SENIOR STAFF TECHNICAL PROJECT MANAGER,120000,120000,120000,1
NORTHEASTERN UNIVERSITY,ASSISTANT PROFESSOR,100000,125000,111574,9
NORTHEASTERN UNIVERSITY,ASSISTANT RESEARCH PROFESSOR,105000,105000,105000,2
NORTHEASTERN UNIVERSITY,ASSOCIATE TEACHING PROFESSOR,94210,94210,94210,1
NORTHEASTERN UNIVERSITY,SENIOR RESEARCH SCIENTIST,91350,91350,91350,1
NORTHEASTERN UNIVERSITY,RESEARCH SCIENTIST,80000,80000,80000,1
NORTHEASTERN UNIVERSITY,RESEARCH DATA ANALYST,70000,70000,70000,1
NORTHEASTERN UNIVERSITY,POSTDOCTORAL RESEARCH ASSOCIATE,60175,68000,65135,5
NORTHEASTERN UNIVERSITY,POSTDOCTORAL RESEARCH FELLOW,61740,61740,61740,1
