Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SAMSUNG ELECTRONICS AMERICA INC,STAFF ENGINEER M SOFTWARE,190000,190000,190000,1
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER III WEB APPLICATION,185000,185000,185000,1
SAMSUNG ELECTRONICS AMERICA INC,STAFF ENGINEER SYSTEM STRUCTURE DESIGN,184213,184213,184213,1
SAMSUNG ELECTRONICS AMERICA INC,SR TECHNICAL ACCOUNT MANAGER,181000,181000,181000,1
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER III SOFTWARE PROCESS ENGINEERING,179000,179000,179000,2
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER II MACHINE LEARNING,167149,167149,167149,1
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER III SYSTEMS STRUCTURE DESIGN,155000,155000,155000,1
SAMSUNG ELECTRONICS AMERICA INC,SENIOR PROFESSIONAL PRODUCT PLANNING,154315,154315,154315,2
SAMSUNG ELECTRONICS AMERICA INC,4G 5G CALL PROCESSING RAN SME,151000,151000,151000,2
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER III DATA ENGINEERING,150000,150000,150000,1
SAMSUNG ELECTRONICS AMERICA INC,PROFESSIONAL II R&D PROJECT MANAGEMENT,150000,150000,150000,1
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER III,146000,146000,146000,1
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER III BACK END SERVER,145000,145000,145000,1
SAMSUNG ELECTRONICS AMERICA INC,DATA ANALYTICS MGR PROFESSIONAL HR SSC WORKFORCE MNGT,138174,138174,138174,1
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER III SYSTEM STRUCTURE DESIGN,118310,150000,134155,2
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER II,130000,130000,130000,1
SAMSUNG ELECTRONICS AMERICA INC,PROFESSIONAL NETWORK SYSTEM DEPLOYMENT,130000,130000,130000,1
SAMSUNG ELECTRONICS AMERICA INC,SENIOR UX DESIGNER,125000,125000,125000,1
SAMSUNG ELECTRONICS AMERICA INC,PROFESSIONAL II CUSTOMER MARKET INSIGHTS,125000,125000,125000,1
SAMSUNG ELECTRONICS AMERICA INC,ENGINEER II SYSTEM STRUCTURE DESIGN,115918,115918,115918,1
SAMSUNG ELECTRONICS AMERICA INC,PROFESSIONAL I LOGISTICS MANAGEMENT,93600,93600,93600,1
