Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
AFFIRM INC,SENIOR DIRECTOR OF PRODUCT MANAGEMENT,350000,350000,350000,1
AFFIRM INC,CREDIT SR MANAGER,275000,275000,275000,1
AFFIRM INC,ENGINEERING MANAGER PARTNER PLATFORMS,246000,246000,246000,1
AFFIRM INC,STAFF PRODUCT MANAGER,222000,222000,222000,2
AFFIRM INC,QUANTITATIVE ANALYTICS MANAGER MODEL RISK,215000,215000,215000,1
AFFIRM INC,SENIOR APPLIED ML SCIENTIST,210000,210000,210000,1
AFFIRM INC,SENIOR MACHINE LEARNING ENGINEER,210000,210000,210000,3
AFFIRM INC,SENIOR SOFTWARE ENGINEER,185000,215000,201250,4
AFFIRM INC,ANALYTICS LEAD CREDIT FULL STACK,195000,195000,195000,1
AFFIRM INC,REPAYMENT ANALYTICS LEAD,192500,192500,192500,1
AFFIRM INC,MACHINE LEARNING ENGINEER,192000,192000,192000,1
AFFIRM INC,ANALYTICS LEAD FULL STACK,190000,190000,190000,2
AFFIRM INC,CREDIT LEAD,180000,180000,180000,2
AFFIRM INC,SOFTWARE ENGINEER,174000,180000,177000,2
AFFIRM INC,ANALYST II FULL STACK,150000,160000,155000,2
AFFIRM INC,SENIOR TECHNICAL PROGRAM MANAGER,145000,145000,145000,2
AFFIRM INC,QUANTITATIVE ANALYST II,140000,140000,140000,1
