Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
LPL FINANCIAL LLC,SVP ENGINEERING,262621,262621,262621.0,1
LPL FINANCIAL LLC,VP DATA ANALYTICS,204512,204512,204512.0,1
LPL FINANCIAL LLC,AVP MACHINE LEARNING ENGINEERING,185557,185557,185557.0,1
LPL FINANCIAL LLC,VP OPERATIONS,169229,169229,169229.0,1
LPL FINANCIAL LLC,AVP SYSTEMS ENGINEER MANAGER,163342,165088,164215.0,2
LPL FINANCIAL LLC,AVP TECHNOLOGY PRODUCT,149469,149469,149469.0,1
LPL FINANCIAL LLC,AVP SOFTWARE DEVELOPMENT MANAGER,149469,149469,149469.0,1
LPL FINANCIAL LLC,VP SOFTWARE DEVELOPMENT MANAGER,149469,149469,149469.0,1
LPL FINANCIAL LLC,AVP TECH SOFTWARE DEVELOPMENT,146955,149469,148631.0,3
LPL FINANCIAL LLC,AVP TECH INFO DATA ANALYST,139464,139464,139464.0,1
LPL FINANCIAL LLC,SENIOR ENGINEER DATA,133390,133390,133390.0,1
LPL FINANCIAL LLC,SENIOR ENGINEER SOFTWARE DEVELOPER,109720,128232,123437.0,5
LPL FINANCIAL LLC,SENIOR ENGINEER MIDDLEWARE,120328,122866,121597.0,2
LPL FINANCIAL LLC,SR ENGINEER SOFTWARE DEV TEST QE,115000,118165,116582.5,2
LPL FINANCIAL LLC,SENIOR ENGINEER SOFTWARE DEVELOPMENT TEST QE,110261,118165,115450.5,6
LPL FINANCIAL LLC,SENIOR BUSINESS ANALYST,104250,111363,107806.5,2
LPL FINANCIAL LLC,SENIOR ANALYST BUSINESS SYSTEMS,102584,102584,102584.0,1
LPL FINANCIAL LLC,SENIOR ENGINEER SOFTWARE DEVELOPER TEST QE,97261,97261,97261.0,1
