Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,SENIOR MANAGER ENGINEERING,191376,191376,191376.0,2
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,SENIOR MANANGER ENGINEER,191376,191376,191376.0,1
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,PRINCIPAL ENGINEER I,165173,165173,165173.0,1
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,DISTINGUISHED ENGINEER I DATA,165173,165173,165173.0,1
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,PRINCIPAL ENGINEER I .NET,122720,169229,155357.875,16
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,PRINCIPAL ENGINEER .NET,150248,150248,150248.0,1
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,SENIOR ENGINEER – DUCK CREEK,139589,139589,139589.0,1
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,PRINCIPAL ENGINEER I JAVA,139464,139464,139464.0,1
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,SENIOR ENGINEER JAVA,128232,140099,134165.5,2
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,SENIOR ENGINEER .NET,91582,142563,134085.95652173914,23
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,SENIOR ENGINEER NET,123960,123960,123960.0,1
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,SENIOR .NET DEVELOPER,120328,120328,120328.0,2
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,SENIOR ENGINEER DATA,114026,114026,114026.0,2
GOVERNMENT EMPLOYEES INSURANCE COMPANY GEICO,SENIOR ENGINEER GUIDEWIRE,114026,114026,114026.0,1
