Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
RUBRIK INC,SENIOR ENGINEERING MANAGER,255000,255000,255000,1
RUBRIK INC,PRINCIPAL PRODUCT MANAGER,250000,250000,250000,1
RUBRIK INC,SENIOR MANAGER SECURITY ENGINEERING,235000,235000,235000,1
RUBRIK INC,STAFF ENGINEER,230000,235000,232500,2
RUBRIK INC,DIRECTOR OF PRODUCT FINANCE,224000,224000,224000,1
RUBRIK INC,SENIOR NETWORK ENGINEER,200000,200000,200000,1
RUBRIK INC,IT PRODUCT MANAGER CPQ,190000,190000,190000,1
RUBRIK INC,SENIOR SOFTWARE ENGINEER,160000,200000,184000,5
RUBRIK INC,STAFF SOFTWARE ENGINEER,175000,175000,175000,1
RUBRIK INC,ANALYTICS AND STRATEGY MANAGER,171000,171000,171000,1
RUBRIK INC,MANAGER OF MARKETING ANALYTICS AND STRATEGY,171000,171000,171000,1
RUBRIK INC,MANAGER UX RESEARCH,170000,170000,170000,1
RUBRIK INC,SOFTWARE ENGINEER,145000,185000,165000,3
