Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
LEVI STRAUSS & CO,MACHINE LEARNING ENGINEER LEAD,210000,210000,210000,1
LEVI STRAUSS & CO,LEAD ENGINEER,203904,203904,203904,1
LEVI STRAUSS & CO,LEAD CLOUD DEVOPS ENGINEER,185400,185400,185400,1
LEVI STRAUSS & CO,SENIOR CLOUD ENGINEER,162997,162997,162997,1
LEVI STRAUSS & CO,DATA SCIENTIST II,147010,147010,147010,1
LEVI STRAUSS & CO,ASSOCIATE UX DESIGNER,96350,96350,96350,1
