Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CANVAS CONSTRUCTION INC,ENGINEERING MANAGER ROBOTICS,169500,169500,169500,1
CANVAS CONSTRUCTION INC,ROBOTICS SOFTWARE ENGINEER,134000,153000,143500,2
