Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CLOUDERA INC,PRINCIPAL ENGINEER II PUBLIC CLOUD SDE,293000,293000,293000,1
CLOUDERA INC,STAFF SOFTWARE ENGINEER ML,230000,230000,230000,1
CLOUDERA INC,SENIOR STAFF ENGINEER STORAGE,205000,205000,205000,1
CLOUDERA INC,MANAGER SOFTWARE ENGINEERING PUBLIC CLOUD,202449,202449,202449,1
CLOUDERA INC,SR STAFF PREMIER SUPPORT ENGINEER,188403,188403,188403,1
CLOUDERA INC,SOLUTIONS ENGINEER,176250,176250,176250,1
CLOUDERA INC,SENIOR SOFTWARE ENGINEER DATA SERVICES PLATFORM,175000,175000,175000,1
CLOUDERA INC,SENIOR SOFTWARE ENGINEER,159500,160000,159750,2
CLOUDERA INC,SOFTWARE ENGINEER II DW,150000,150000,150000,1
CLOUDERA INC,SOLUTIONS ARCHITECT,140250,153000,146625,2
CLOUDERA INC,STAFF CUSTOMER OPERATIONS ENGINEER,142000,142000,142000,1
CLOUDERA INC,SENIOR SOLUTIONS CONSULTANT,134300,147056,140678,2
