Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CENTENE MANAGEMENT COMPANY LLC,SENIOR DATA ENGINEER,151160,151160,151160.0,1
CENTENE MANAGEMENT COMPANY LLC,LEAD SITE RELIABILITY ENGINEER,150800,150800,150800.0,2
CENTENE MANAGEMENT COMPANY LLC,LEAD FINANCIAL SYSTEMS ANALYST,127636,156649,142142.5,2
CENTENE MANAGEMENT COMPANY LLC,LEAD APPLICATION DEVELOPMENT ENGINEER,137280,145062,141171.0,2
CENTENE MANAGEMENT COMPANY LLC,SENIOR QA AUTOMATION TEST ENGINEER,135000,135000,135000.0,1
CENTENE MANAGEMENT COMPANY LLC,SENIOR APPLICATION DEVELOPMENT ENGINEER,116843,132895,124522.83333333333,6
CENTENE MANAGEMENT COMPANY LLC,SENIOR FULL STACK ENGINEER,123604,123604,123604.0,1
CENTENE MANAGEMENT COMPANY LLC,SENIOR BUSINESS SYSTEMS ANALYST,120673,120673,120673.0,1
CENTENE MANAGEMENT COMPANY LLC,SENIOR BUSINESS INTELLIGENCE ENGINEER,108655,108655,108655.0,1
CENTENE MANAGEMENT COMPANY LLC,APPLICATION DEVELOPMENT ENGINEER II,103000,103000,103000.0,1
CENTENE MANAGEMENT COMPANY LLC,SENIOR APPLICATION SOFTWARE ENGINEER TEST AUTOMATION,103000,103000,103000.0,1
CENTENE MANAGEMENT COMPANY LLC,SENIOR QA ENVIRONMENT ENGINEER,101866,101866,101866.0,1
CENTENE MANAGEMENT COMPANY LLC,BUSINESS ANALYST II DOCUMENT DESIGNER DEVELOPER,82000,82000,82000.0,1
CENTENE MANAGEMENT COMPANY LLC,APPLICATION SOFTWARE DEVELOPER SOFTWARE DEVELOPMENT,67943,67943,67943.0,1
