Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SYNOPSYS INC,SOLUTIONS ENGINEER PRINCIPAL,215627,215627,215627.0,1
SYNOPSYS INC,MANAGER INFO TECHNOLOGY,204779,204779,204779.0,1
SYNOPSYS INC,MGR II SOFTWARE ENGINEERING,175473,175473,175473.0,1
SYNOPSYS INC,APPLICATIONS ENGINEER,148782,180346,164564.0,2
SYNOPSYS INC,NETWORK ENGINEER,147102,147102,147102.0,1
SYNOPSYS INC,SYSTEMS ADMINISTRATOR,147102,147102,147102.0,1
SYNOPSYS INC,SOFTWARE ENGINEER,117560,165354,146794.0,3
SYNOPSYS INC,IT ARCHITECT STAFF,144727,144727,144727.0,1
SYNOPSYS INC,PRODUCT SOLUTION SALES MANAGER STAFF,139372,139372,139372.0,1
SYNOPSYS INC,SR SECURITY CONSULTANT,128986,128986,128986.0,1
SYNOPSYS INC,R&D ENGINEER,101648,156193,125480.2,5
SYNOPSYS INC,SENIOR SECURITY CONSULTANT,123428,123428,123428.0,1
SYNOPSYS INC,SECURITY CONSULTANT,112092,132812,122452.0,2
SYNOPSYS INC,R & D ENGINEER SR II,119525,119525,119525.0,1
SYNOPSYS INC,ASIC PHYSICAL DESIGN ENGINEER,118560,118560,118560.0,2
SYNOPSYS INC,WEB DEVELOPMENT MANAGER,116979,116979,116979.0,1
SYNOPSYS INC,SOLUTIONS ENGINEER,111500,111500,111500.0,1
SYNOPSYS INC,SILICON VALIDATION ENGINEER,91598,91598,91598.0,1
