Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
INTUIT INC,DIRECTOR DATA AND ANALYTICS,267671,267671,267671.0,1
INTUIT INC,GROUP PRODUCT MANAGER,232210,232210,232210.0,1
INTUIT INC,PRINCIPAL PRODUCT MANAGER,229258,229258,229258.0,2
INTUIT INC,GROUP MANAGER PRODUCT MANAGEMENT,229258,229258,229258.0,1
INTUIT INC,MANAGER DEVELOPMENT,217289,217289,217289.0,1
INTUIT INC,PRINCIPAL TECHNICAL PROGRAM MANAGER,216736,216736,216736.0,1
INTUIT INC,MANAGER EXPERIENCE DESIGN,211217,211217,211217.0,1
INTUIT INC,MANAGER DATA AND ANALYTICS,206811,206811,206811.0,3
INTUIT INC,STAFF TECHNICAL PROGRAM MANAGER,194314,194314,194314.0,1
INTUIT INC,STAFF FRAUD & RISK ANALYST,190253,190253,190253.0,1
INTUIT INC,STAFF TECHNICAL COMPLIANCE MANAGER,187382,187382,187382.0,1
INTUIT INC,STAFF PROGRAM MANAGER NONTECHNICAL,186776,186776,186776.0,1
INTUIT INC,SENIOR PRODUCT MANAGER,182000,182000,182000.0,3
INTUIT INC,SENIOR MARKETING MANAGER IC,175739,175739,175739.0,1
INTUIT INC,STAFF SOFTWARE ENGINEER,143416,192383,175676.66666666666,6
INTUIT INC,STAFF BUSINESS ANALYST,171173,171692,171346.0,3
INTUIT INC,SENIOR DATA SCIENTIST,168300,168300,168300.0,1
INTUIT INC,MANAGER SERVICE AND SUPPORT,166191,166191,166191.0,1
INTUIT INC,CORPORATE STRATEGY ANALYST,160000,160000,160000.0,1
INTUIT INC,SENIOR TECHNICAL DATA ANALYST,155000,155000,155000.0,1
INTUIT INC,SENIOR SOFTWARE ENGINEER,128000,160905,152762.8,15
INTUIT INC,SENIOR PRODUCT DESIGNER,139629,156443,151426.75,4
INTUIT INC,LEAD FINANCIAL ANALYST,144300,144300,144300.0,1
INTUIT INC,PRODUCT MANAGER,127397,171000,143645.4,5
INTUIT INC,SENIOR SECURITY ENGINEER,141986,141986,141986.0,1
INTUIT INC,STAFF DATA ENGINEER,140046,140046,140046.0,1
INTUIT INC,SENIOR BUSINESS DATA ANALYST,134547,140878,139295.25,4
INTUIT INC,DATA SCIENTIST,134328,134328,134328.0,1
INTUIT INC,SENIOR SOFTWARE QUALITY ANALYST,110000,146370,128185.0,2
INTUIT INC,SOFTWARE ENGINEER,112320,150000,127503.11111111111,9
INTUIT INC,SENIOR SOFTWARE ENGINEER IN QUALITY,123720,123720,123720.0,1
INTUIT INC,PRODUCT DESIGNER,122000,122000,122000.0,2
INTUIT INC,BUSINESS DATA ANALYST,107619,107619,107619.0,1
