Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
TOPCON POSITIONING SYSTEMS INC,SENIOR FIRMWARE APPLICATION ENGINEER,175000,175000,175000,1
TOPCON POSITIONING SYSTEMS INC,SAP FICO ANALYST,155000,155000,155000,1
TOPCON POSITIONING SYSTEMS INC,SECURITY OPERATIONS ANALYST,130000,130000,130000,1
