Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SCHNEIDER ELECTRIC SYSTEMS USA INC,SENIOR EMBEDDED SOFTWARE ENGINEER,177029,177029,177029,1
SCHNEIDER ELECTRIC SYSTEMS USA INC,SOFTWARE PRINCIPAL TECHNICAL EXPERT,151986,151986,151986,1
SCHNEIDER ELECTRIC SYSTEMS USA INC,EMBEDDED SOFTWARE ENGINEER SENIOR,149136,149136,149136,1
SCHNEIDER ELECTRIC SYSTEMS USA INC,SENIOR APPLICATION ENGINEER,137010,137010,137010,1
SCHNEIDER ELECTRIC SYSTEMS USA INC,SENIOR SYSTEMS TEST ENGINEER,125000,125000,125000,1
