Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
EQUINIX INC,PRINCIPAL ARCHITECT PRODUCT SOFTWARE,210704,210704,210704.0,1
EQUINIX INC,PRINCIPAL ENGINEER PRODUCT SOFTWARE,202878,202878,202878.0,1
EQUINIX INC,MANAGER PRODUCT SOFTWARE ARCHITECTURE AND ENGINEERING,181813,210704,196258.5,2
EQUINIX INC,SENIOR PRODUCT MANAGER,181813,181813,181813.0,1
EQUINIX INC,SENIOR PRINCIPAL TECHNOLOGY PROGRAM MANAGER,181813,181813,181813.0,1
EQUINIX INC,SENIOR STAFF ENGINEER PRODUCT SOFTWARE,170914,181272,174366.66666666666,3
EQUINIX INC,SENIOR PRINCIPAL PRODUCT MANAGER,172000,174000,173000.0,2
EQUINIX INC,SENIOR TECHNICAL PRODUCT MANAGER,170914,170914,170914.0,1
EQUINIX INC,SENIOR STAFF SOFTWARE SYSTEMS ENGINEER,170914,170914,170914.0,1
EQUINIX INC,MANAGER REPORTING AND ANALYTICS,170186,170186,170186.0,1
EQUINIX INC,STAFF ENGINEER PRODUCT SOFTWARE,128000,184662,147651.66666666666,6
EQUINIX INC,PRINCIPAL INFRASTRUCTURE ARCHITECT,146910,146910,146910.0,1
EQUINIX INC,SENIOR BUSINESS SYSTEMS ANALYST,122450,158004,140227.0,2
EQUINIX INC,SENIOR MANAGER IT,124000,124000,124000.0,1
EQUINIX INC,SENIOR SOFTWARE ENGINEER,120328,120328,120328.0,1
EQUINIX INC,TAX SENIOR ANALYST,116106,116106,116106.0,1
EQUINIX INC,SENIOR ASSOCIATE WEB DEVELOPER,113443,113443,113443.0,1
EQUINIX INC,BUSINESS SYSTEMS ANALYST,101192,101192,101192.0,1
