Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
EPIK SOLUTIONS,SENIOR DEVOPS ENGINEER,150000,150000,150000,1
EPIK SOLUTIONS,SENIOR SOFTWARE ENGINEER,150000,150000,150000,1
