Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
HEXAGON MANUFACTURING INTELLIGENCE INC,LEAD FULL STACK ENGINEER,174915,174915,174915.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,SENIOR FULL STACK ENGINEER,140270,140270,140270.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,SR SALESFORCE ADMINISTRATOR DEVELOPER,135000,135000,135000.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,PRINCIPAL CONSULTANT PARTNER ENABLEMENT,133900,133900,133900.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,PROGRAMMER ANALYST 3,125354,125354,125354.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,PRINCIPAL CONSULTANT SERVICE SALES,110000,122400,118168.75,4
HEXAGON MANUFACTURING INTELLIGENCE INC,FULL STACK DEVELOPER,115000,121118,118059.0,2
HEXAGON MANUFACTURING INTELLIGENCE INC,AUTOMOTIVE APPLICATION ENGINEER,112002,112002,112002.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,FRONT END ENGINEER,108222,108222,108222.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,IMPLEMENTATION CONSULTANT,105000,105000,105000.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,CONSULTING ENGINEER,101500,101500,101500.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,APPLICATIONS ENGINEER AUTOMOTIVE,100000,100000,100000.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,SR IMPLEMENTATION CONSULTANT,95765,103000,98513.66666666667,3
HEXAGON MANUFACTURING INTELLIGENCE INC,SENIOR CUSTOMER SUCCESS ENGINEER,97219,97219,97219.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,ASSOCIATE FULL STACK DEVELOPER,96300,96300,96300.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,TECHNICAL WRITER BUSINESS ANALYST,90177,90177,90177.0,1
HEXAGON MANUFACTURING INTELLIGENCE INC,CUSTOMER SUCCESS ENGINEER III,72781,95000,84260.33333333333,3
