Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
HUBSPOT INC,PRINCIPAL MDM ENGINEER,285000,285000,285000.0,1
HUBSPOT INC,STAFF SOFTWARE ENGINEER,218900,218900,218900.0,1
HUBSPOT INC,GROUP PRODUCT MANAGER,187700,187700,187700.0,1
HUBSPOT INC,SENIOR SOFTWARE ENGINEER II,186300,186300,186300.0,1
HUBSPOT INC,TECH LEAD,173500,173500,173500.0,1
HUBSPOT INC,TECHNICAL LEAD,165200,173500,170733.33333333334,3
HUBSPOT INC,SENIOR SOFTWARE ENGINEER I,165200,165200,165200.0,3
HUBSPOT INC,SENIOR SOFTWARE ENGINEER I BACK END,165200,165200,165200.0,2
HUBSPOT INC,SENIOR PRODUCT MANAGER,158100,158100,158100.0,1
HUBSPOT INC,SENIOR SOFTWARE ENGINEER CRM SEARCH,150000,150000,150000.0,1
HUBSPOT INC,SENIOR PRODUCT DESIGNER,145400,145400,145400.0,1
HUBSPOT INC,SENIOR PRODUCT DESIGNER I,145400,145400,145400.0,1
HUBSPOT INC,SOFTWARE ENGINEER,141100,141100,141100.0,1
HUBSPOT INC,BUSINESS SYSTEMS ARCHITECT,140000,140000,140000.0,1
