Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
AMBIENT SCIENTIFIC INC,DATA SCIENTIST,220000,220000,220000,1
AMBIENT SCIENTIFIC INC,ASSOCIATE VICE PRESIDENT OF PRODUCT MARKETING,220000,220000,220000,1
