Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
PVR AMERICA INC,DESIGN ENGINEER,60000,131768,95884,2
PVR AMERICA INC,INFORMATION SECURITY ADMINISTRATOR,77730,77730,77730,1
PVR AMERICA INC,JAVA DEVELOPER,76794,76794,76794,1
