Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
THERMO FISHER SCIENTIFIC INC,SR MANAGER IT ERP,160285,160285,160285,1
THERMO FISHER SCIENTIFIC INC,SR STAFF BUSINESS ANALYST,146328,146328,146328,1
THERMO FISHER SCIENTIFIC INC,MANAGER SOFTWARE ENGINEERING,146328,146328,146328,1
THERMO FISHER SCIENTIFIC INC,SR SYSTEMS ANALYST,136552,148450,142501,2
THERMO FISHER SCIENTIFIC INC,SR MANAGER FINANCE,135304,135304,135304,2
THERMO FISHER SCIENTIFIC INC,SR DEVELOPER,123614,146328,134971,2
THERMO FISHER SCIENTIFIC INC,SR MANAGER PRODUCT APPLICATIONS,131851,131851,131851,1
THERMO FISHER SCIENTIFIC INC,SR STAFF IT ARCHITECT,128960,128960,128960,1
THERMO FISHER SCIENTIFIC INC,STAFF SCIENTIST DATA SCIENCES,127317,127317,127317,1
THERMO FISHER SCIENTIFIC INC,STAFF ENGINEER SOFTWARE,126610,126610,126610,1
THERMO FISHER SCIENTIFIC INC,SR BUSINESS ANALYST,107869,138486,123323,3
THERMO FISHER SCIENTIFIC INC,PROPOSAL MANAGER,120557,120557,120557,1
THERMO FISHER SCIENTIFIC INC,MANAGER FINANCE,112070,112070,112070,2
THERMO FISHER SCIENTIFIC INC,NETWORK TELECOM ENGINEER III,108077,108077,108077,1
THERMO FISHER SCIENTIFIC INC,SCIENTIST III DATA SCIENCES,107619,107619,107619,1
THERMO FISHER SCIENTIFIC INC,MANAGER MANUFACTURING SCIENCES,104541,104541,104541,1
THERMO FISHER SCIENTIFIC INC,SR ANALYST DATA SCIENCE,103709,103709,103709,1
THERMO FISHER SCIENTIFIC INC,DEVELOPER III,92000,110864,101432,2
THERMO FISHER SCIENTIFIC INC,VALIDATION ENGINEER III,100548,100548,100548,1
THERMO FISHER SCIENTIFIC INC,ENGINEER III SOFTWARE,96866,96866,96866,1
THERMO FISHER SCIENTIFIC INC,SOFTWARE ENGINEER,89565,108077,94193,4
THERMO FISHER SCIENTIFIC INC,SR BUSINESS INTELLIGENCE ANALYST,93579,93579,93579,1
THERMO FISHER SCIENTIFIC INC,RESEARCH & DEVELOPMENT SCIENTIST II,91374,91374,91374,1
THERMO FISHER SCIENTIFIC INC,ENGINEER III QA,91104,91104,91104,1
THERMO FISHER SCIENTIFIC INC,SYSTEMS VALIDATION ENGINEER SR BUSINESS ANALYST,88483,88483,88483,1
THERMO FISHER SCIENTIFIC INC,APPLICATION DEVELOPER II,88442,88442,88442,1
THERMO FISHER SCIENTIFIC INC,SYSTEMS ANALYST II,86258,86258,86258,1
THERMO FISHER SCIENTIFIC INC,SR MARKETING ANALYST,79706,79706,79706,1
THERMO FISHER SCIENTIFIC INC,ENGINEER III SOFTWARE QUALITY ASSURANCE,75254,75254,75254,2
THERMO FISHER SCIENTIFIC INC,SUPERVISOR RESEARCH & DEVELOPMENT,71178,71178,71178,1
