Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SR DIR JC INFORMATION TECHNOLOGY PROJECT MANAGERS,245000,245000,245000.0,2
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,DIRECTOR JC SALES ENGINEERS,210000,210000,210000.0,2
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SENIOR MANAGER JC SOFTWARE DEVELOPERS,143416,283442,178994.5,4
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,AD JC INFORMATION TECHNOLOGY PROJECT MANAGERS,100755,200000,170831.63636363635,11
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SENIOR MANAGER JC DATABASE ARCHITECTS,170000,170000,170000.0,2
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,ASSOCIATE DIRECTOR JC MANAGEMENT ANALYSTS,154315,154315,154315.0,5
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SENIOR MANAGER JC DATA WAREHOUSING SPECIALISTS,147472,151528,149500.0,2
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,MANAGER JC DATABASE ARCHITECTS,139131,143208,140867.5,4
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SENIOR MANAGER JC COMPUTER SYSTEMS ENGINEERS ARCHITECTS,85301,225000,137144.23076923078,182
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SR MGR JC SOFTWARE QUALITY ASSURANCE ANALYSTS AND TESTERS,114608,170000,136063.38888888888,18
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SENIOR MANAGER JC DATABASE ADMINISTRATORS,119954,154835,134688.4,5
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SENIOR MANAGER JC GRAPHIC DESIGNERS,119766,145500,132633.0,4
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,MANAGER JC SOFTWARE DEVELOPERS,108888,181272,132030.89795918367,49
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,MANAGER JC DATABASE ADMINISTRATORS,123000,138000,131833.33333333334,6
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SENIOR MANAGER JC INFORMATION SECURITY ANALYSTS,121867,149344,131026.0,3
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SR MGR JC INFORMATION TECHNOLOGY PROJECT MANAGERS,99819,190000,129703.10769230769,65
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,SR MGR JC NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,110677,180253,129046.0,8
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,AD JC COMPUTER SYSTEMS ENGINEERS ARCHITECTS,104333,210704,128898.8125,16
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,MANAGER JC COMPUTER NETWORK ARCHITECTS,128648,128648,128648.0,2
