Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
TARGET ENTERPRISE INC,DIRECTOR ENGINEERING,184870,184870,184870.0,1
TARGET ENTERPRISE INC,SR ENGINEERING MANAGER,157156,184870,171013.0,2
TARGET ENTERPRISE INC,LEAD DATA ENGINEER,170872,170872,170872.0,1
TARGET ENTERPRISE INC,SENIOR ENGINEERING MANAGER,161221,161221,161221.0,1
TARGET ENTERPRISE INC,SR MANAGER RISK MODELING & ANALYSIS,151685,151685,151685.0,1
TARGET ENTERPRISE INC,LEAD ENGINEER,135200,139464,135895.2857142857,7
TARGET ENTERPRISE INC,SENIOR ENGINEER,118165,135000,126582.5,2
TARGET ENTERPRISE INC,SR ANDROID ENGINEER,125798,125798,125798.0,1
TARGET ENTERPRISE INC,SR DATA ANALYST,120994,120994,120994.0,1
TARGET ENTERPRISE INC,SR ENGINEER,101327,117437,112240.0,4
TARGET ENTERPRISE INC,LEAD PRODUCT OWNER,109741,109741,109741.0,1
TARGET ENTERPRISE INC,SR DATA SCIENTIST,100342,100342,100342.0,1
TARGET ENTERPRISE INC,SENIOR DATA ANALYST,96283,96283,96283.0,1
TARGET ENTERPRISE INC,SR PROGRAM OWNER PROPERTY MANAGEMENT,93905,93905,93905.0,1
