metric_id,metric_value,timestamp
10,2,2024-02-09T10:54:39
10,2,2024-02-10T03:49:31
10,2,2024-02-18T03:17:29
10,6,2024-02-29T01:26:32
11,19,2022-03-11T17:45:01
11,19,2022-03-11T17:45:01.578629
11,19,2022-03-25T07:58:05
11,20,2022-03-25T07:58:05.853384
11,20,2022-04-26T18:52:38
11,19,2022-04-26T18:52:38.787774
11,20,2022-04-27T09:31:51
11,19,2022-04-27T09:31:51.371908
11,24,2022-05-06T12:42:47
11,24,2022-05-06T12:42:47.216484
11,24,2022-05-21T06:40:55
11,24,2022-05-21T06:40:55.333516
11,26,2022-06-15T07:33:31
11,26,2022-06-15T07:33:31.359121
11,27,2022-06-29T06:29:56
11,27,2022-06-29T06:29:56.486796
11,25,2022-07-13T08:38:33
11,25,2022-07-13T08:38:33.099071
11,28,2022-08-26T06:52:48
11,30,2022-08-26T06:52:48.644517
11,25,2022-09-17T12:38:24
11,26,2022-09-17T12:38:24.936952
11,26,2022-10-01T10:13:45
11,27,2022-10-01T10:13:45.311471
11,26,2022-10-14T07:06:10
11,28,2022-10-14T07:06:10.868855
11,26,2022-10-24T21:30:58
11,28,2022-10-24T21:30:58.616767
11,27,2022-11-07T05:39:53
11,28,2022-11-07T05:39:53.418246
11,27,2022-11-21T06:20:56
11,29,2022-11-21T06:20:56.721452
11,27,2022-12-05T06:47:08
11,29,2022-12-05T06:47:08.803065
11,27,2022-12-07T16:16:44
11,29,2022-12-19T07:31:03.526250
11,28,2022-12-23T02:47:19
11,27,2023-01-04T09:25:05
11,29,2023-01-06T07:42:22.527334
11,28,2023-01-16T03:12:51
11,28,2023-01-17T03:12:36
11,29,2023-01-20T06:50:24.574975
11,28,2023-01-27T20:23:11
11,28,2023-01-28T14:43:54
11,28,2023-01-29T02:24:13
11,29,2023-02-03T08:57:01.066600
11,28,2023-02-05T02:11:30
11,28,2023-02-13T02:09:12
11,29,2023-02-17T05:36:41.639021
11,28,2023-02-21T01:34:15
11,26,2023-03-01T03:58:49
11,26,2023-03-02T02:34:39
11,26,2023-03-03T03:11:35
11,28,2023-03-03T06:02:02.190944
11,27,2023-03-12T01:41:02
11,28,2023-03-17T09:05:45.728297
11,27,2023-03-25T03:24:34
11,27,2023-04-04T02:26:59
11,27,2023-04-05T13:34:41
11,29,2023-04-07T08:37:06.895880
11,29,2023-04-17T15:54:43.498188
11,26,2023-04-20T06:39:34
11,26,2023-04-21T14:41:50
11,26,2023-04-22T23:59:20
11,26,2023-04-23T02:29:44
11,26,2023-04-25T08:10:28
11,26,2023-04-26T13:51:13
11,26,2023-04-27T07:01:37
11,26,2023-04-29T01:44:29
11,26,2023-04-30T02:18:55
11,28,2023-05-02T06:36:38.841976
11,26,2023-05-03T02:41:51
11,26,2023-05-05T21:56:58
11,26,2023-05-06T02:18:29
11,26,2023-05-07T22:02:45
11,26,2023-05-08T05:46:46
11,27,2023-05-11T20:15:53
11,27,2023-05-16T03:31:27
11,28,2023-05-20T23:51:27
11,28,2023-05-21T14:42:21
11,28,2023-05-22T23:17:55
11,30,2023-05-23T09:34:41.909982
11,28,2023-05-23T10:53:24
11,28,2023-06-05T03:56:56
11,28,2023-06-06T02:17:59
11,31,2023-06-06T05:57:47.154668
11,28,2023-06-07T02:08:34
11,28,2023-06-08T01:59:00
11,28,2023-06-22T02:18:19
11,28,2023-07-02T05:11:25
11,28,2023-07-03T02:41:31
11,31,2023-07-07T06:31:23.889330
11,28,2023-07-14T05:11:33
11,28,2023-07-15T03:19:36
11,31,2023-07-21T08:49:06.496641
11,28,2023-07-25T01:56:30
11,28,2023-07-26T01:27:39
11,30,2023-08-04T19:18:30.728210
11,29,2023-08-07T07:03:34
11,29,2023-08-08T05:31:02
11,32,2023-08-18T14:50:26.025094
11,29,2023-08-20T03:24:36
11,29,2023-08-21T04:12:18
11,29,2023-09-08T04:24:23
11,29,2023-09-09T01:24:56
11,36,2023-09-21T17:23:12.737580
11,29,2023-09-22T05:10:00
11,33,2023-10-06T04:34:05.466011
11,30,2023-10-14T02:52:12
11,34,2023-10-20T08:50:20.326594
11,30,2023-10-25T03:47:10
11,30,2023-11-03T05:49:56
11,31,2023-11-17T06:05:09
11,31,2023-11-18T04:11:48
11,31,2023-11-19T02:50:08
11,31,2023-11-28T05:00:27
11,31,2023-12-08T05:27:09
11,31,2023-12-17T03:01:35
11,31,2023-12-27T01:56:22
11,31,2024-01-03T23:43:17
11,31,2024-01-04T02:32:28
11,31,2024-01-16T05:25:43
11,32,2024-01-30T21:19:52
11,32,2024-02-09T10:54:39
11,32,2024-02-10T03:49:31
11,33,2024-02-18T03:17:29
11,34,2024-02-29T01:26:32
12,25,2022-03-11T17:45:01
12,57,2022-03-11T17:45:01.578629
12,24,2022-03-25T07:58:05
12,59,2022-03-25T07:58:05.853384
12,25,2022-04-26T18:52:38
12,58,2022-04-26T18:52:38.787774
12,25,2022-04-27T09:31:51
12,58,2022-04-27T09:31:51.371908
12,35,2022-05-06T12:42:47
12,68,2022-05-06T12:42:47.216484
12,35,2022-05-21T06:40:55
12,68,2022-05-21T06:40:55.333516
12,34,2022-06-15T07:33:31
12,69,2022-06-15T07:33:31.359121
12,33,2022-06-29T06:29:56
12,72,2022-06-29T06:29:56.486796
12,32,2022-07-13T08:38:33
12,70,2022-07-13T08:38:33.099071
12,28,2022-08-26T06:52:48
12,67,2022-08-26T06:52:48.644517
12,28,2022-09-17T12:38:24
12,67,2022-09-17T12:38:24.936952
12,29,2022-10-01T10:13:45
12,68,2022-10-01T10:13:45.311471
12,29,2022-10-14T07:06:10
12,68,2022-10-14T07:06:10.868855
12,29,2022-10-24T21:30:58
12,68,2022-10-24T21:30:58.616767
12,29,2022-11-07T05:39:53
12,72,2022-11-07T05:39:53.418246
12,29,2022-11-21T06:20:56
12,73,2022-11-21T06:20:56.721452
12,28,2022-12-05T06:47:08
12,73,2022-12-05T06:47:08.803065
12,28,2022-12-07T16:16:44
12,74,2022-12-19T07:31:03.526250
12,27,2022-12-23T02:47:19
12,28,2023-01-04T09:25:05
12,74,2023-01-06T07:42:22.527334
12,27,2023-01-16T03:12:51
12,27,2023-01-17T03:12:36
12,75,2023-01-20T06:50:24.574975
12,27,2023-01-27T20:23:11
12,27,2023-01-28T14:43:54
12,27,2023-01-29T02:24:13
12,76,2023-02-03T08:57:01.066600
12,28,2023-02-05T02:11:30
12,28,2023-02-13T02:09:12
12,77,2023-02-17T05:36:41.639021
12,28,2023-02-21T01:34:15
12,27,2023-03-01T03:58:49
12,27,2023-03-02T02:34:39
12,27,2023-03-03T03:11:35
12,78,2023-03-03T06:02:02.190944
12,27,2023-03-12T01:41:02
12,78,2023-03-17T09:05:45.728297
12,26,2023-03-25T03:24:34
12,27,2023-04-04T02:26:59
12,27,2023-04-05T13:34:41
12,80,2023-04-07T08:37:06.895880
12,80,2023-04-17T15:54:43.498188
12,27,2023-04-20T06:39:34
12,27,2023-04-21T14:41:50
12,27,2023-04-22T23:59:20
12,27,2023-04-23T02:29:44
12,27,2023-04-25T08:10:28
12,27,2023-04-26T13:51:13
12,27,2023-04-27T07:01:37
12,27,2023-04-29T01:44:29
12,27,2023-04-30T02:18:55
12,77,2023-05-02T06:36:38.841976
12,29,2023-05-03T02:41:51
12,29,2023-05-05T21:56:58
12,29,2023-05-06T02:18:29
12,29,2023-05-07T22:02:45
12,29,2023-05-08T05:46:46
12,27,2023-05-11T20:15:53
12,27,2023-05-16T03:31:27
12,27,2023-05-20T23:51:27
12,27,2023-05-21T14:42:21
12,27,2023-05-22T23:17:55
12,83,2023-05-23T09:34:41.909982
12,27,2023-05-23T10:53:24
12,27,2023-06-05T03:56:56
12,27,2023-06-06T02:17:59
12,85,2023-06-06T05:57:47.154668
12,27,2023-06-07T02:08:34
12,27,2023-06-08T01:59:00
12,28,2023-06-22T02:18:19
12,28,2023-07-02T05:11:25
12,28,2023-07-03T02:41:31
12,87,2023-07-07T06:31:23.889330
12,28,2023-07-14T05:11:33
12,28,2023-07-15T03:19:36
12,90,2023-07-21T08:49:06.496641
12,28,2023-07-25T01:56:30
12,28,2023-07-26T01:27:39
12,90,2023-08-04T19:18:30.728210
12,28,2023-08-07T07:03:34
12,28,2023-08-08T05:31:02
12,89,2023-08-18T14:50:26.025094
12,28,2023-08-20T03:24:36
12,28,2023-08-21T04:12:18
12,27,2023-09-08T04:24:23
12,27,2023-09-09T01:24:56
12,91,2023-09-21T17:23:12.737580
12,27,2023-09-22T05:10:00
12,91,2023-10-06T04:34:05.466011
12,27,2023-10-14T02:52:12
12,90,2023-10-20T08:50:20.326594
12,27,2023-10-25T03:47:10
12,27,2023-11-03T05:49:56
12,27,2023-11-17T06:05:09
12,27,2023-11-18T04:11:48
12,27,2023-11-19T02:50:08
12,27,2023-11-28T05:00:27
12,27,2023-12-08T05:27:09
12,26,2023-12-17T03:01:35
12,26,2023-12-27T01:56:22
12,26,2024-01-03T23:43:17
12,26,2024-01-04T02:32:28
12,26,2024-01-16T05:25:43
12,25,2024-01-30T21:19:52
12,25,2024-02-09T10:54:39
12,25,2024-02-10T03:49:31
12,25,2024-02-18T03:17:29
12,97,2024-02-29T01:26:32
13,23,2022-03-11T17:45:01
13,44,2022-03-11T17:45:01.578629
13,23,2022-03-25T07:58:05
13,45,2022-03-25T07:58:05.853384
13,24,2022-04-26T18:52:38
13,46,2022-04-26T18:52:38.787774
13,24,2022-04-27T09:31:51
13,46,2022-04-27T09:31:51.371908
13,27,2022-05-06T12:42:47
13,48,2022-05-06T12:42:47.216484
13,27,2022-05-21T06:40:55
13,48,2022-05-21T06:40:55.333516
13,27,2022-06-15T07:33:31
13,50,2022-06-15T07:33:31.359121
13,26,2022-06-29T06:29:56
13,53,2022-06-29T06:29:56.486796
13,29,2022-07-13T08:38:33
13,58,2022-07-13T08:38:33.099071
13,26,2022-08-26T06:52:48
13,61,2022-08-26T06:52:48.644517
13,26,2022-09-17T12:38:24
13,59,2022-09-17T12:38:24.936952
13,26,2022-10-01T10:13:45
13,57,2022-10-01T10:13:45.311471
13,26,2022-10-14T07:06:10
13,59,2022-10-14T07:06:10.868855
13,26,2022-10-24T21:30:58
13,59,2022-10-24T21:30:58.616767
13,27,2022-11-07T05:39:53
13,62,2022-11-07T05:39:53.418246
13,27,2022-11-21T06:20:56
13,64,2022-11-21T06:20:56.721452
13,27,2022-12-05T06:47:08
13,65,2022-12-05T06:47:08.803065
13,27,2022-12-07T16:16:44
13,66,2022-12-19T07:31:03.526250
13,27,2022-12-23T02:47:19
13,27,2023-01-04T09:25:05
13,66,2023-01-06T07:42:22.527334
13,27,2023-01-16T03:12:51
13,27,2023-01-17T03:12:36
13,68,2023-01-20T06:50:24.574975
13,26,2023-01-27T20:23:11
13,26,2023-01-28T14:43:54
13,26,2023-01-29T02:24:13
13,70,2023-02-03T08:57:01.066600
13,27,2023-02-05T02:11:30
13,27,2023-02-13T02:09:12
13,70,2023-02-17T05:36:41.639021
13,27,2023-02-21T01:34:15
13,27,2023-03-01T03:58:49
13,27,2023-03-02T02:34:39
13,27,2023-03-03T03:11:35
13,71,2023-03-03T06:02:02.190944
13,27,2023-03-12T01:41:02
13,72,2023-03-17T09:05:45.728297
13,26,2023-03-25T03:24:34
13,27,2023-04-04T02:26:59
13,27,2023-04-05T13:34:41
13,73,2023-04-07T08:37:06.895880
13,73,2023-04-17T15:54:43.498188
13,27,2023-04-20T06:39:34
13,27,2023-04-21T14:41:50
13,27,2023-04-22T23:59:20
13,27,2023-04-23T02:29:44
13,27,2023-04-25T08:10:28
13,27,2023-04-26T13:51:13
13,27,2023-04-27T07:01:37
13,27,2023-04-29T01:44:29
13,27,2023-04-30T02:18:55
13,71,2023-05-02T06:36:38.841976
13,28,2023-05-03T02:41:51
13,28,2023-05-05T21:56:58
13,28,2023-05-06T02:18:29
13,28,2023-05-07T22:02:45
13,28,2023-05-08T05:46:46
13,26,2023-05-11T20:15:53
13,26,2023-05-16T03:31:27
13,26,2023-05-20T23:51:27
13,26,2023-05-21T14:42:21
13,26,2023-05-22T23:17:55
13,76,2023-05-23T09:34:41.909982
13,26,2023-05-23T10:53:24
13,26,2023-06-05T03:56:56
13,26,2023-06-06T02:17:59
13,78,2023-06-06T05:57:47.154668
13,26,2023-06-07T02:08:34
13,26,2023-06-08T01:59:00
13,26,2023-06-22T02:18:19
13,25,2023-07-02T05:11:25
13,25,2023-07-03T02:41:31
13,78,2023-07-07T06:31:23.889330
13,25,2023-07-14T05:11:33
13,25,2023-07-15T03:19:36
13,79,2023-07-21T08:49:06.496641
13,25,2023-07-25T01:56:30
13,25,2023-07-26T01:27:39
13,79,2023-08-04T19:18:30.728210
13,25,2023-08-07T07:03:34
13,25,2023-08-08T05:31:02
13,79,2023-08-18T14:50:26.025094
13,25,2023-08-20T03:24:36
13,25,2023-08-21T04:12:18
13,25,2023-09-08T04:24:23
13,25,2023-09-09T01:24:56
13,78,2023-09-21T17:23:12.737580
13,24,2023-09-22T05:10:00
13,80,2023-10-06T04:34:05.466011
13,24,2023-10-14T02:52:12
13,81,2023-10-20T08:50:20.326594
13,24,2023-10-25T03:47:10
13,24,2023-11-03T05:49:56
13,23,2023-11-17T06:05:09
13,23,2023-11-18T04:11:48
13,23,2023-11-19T02:50:08
13,23,2023-11-28T05:00:27
13,23,2023-12-08T05:27:09
13,23,2023-12-17T03:01:35
13,23,2023-12-27T01:56:22
13,23,2024-01-03T23:43:17
13,23,2024-01-04T02:32:28
13,23,2024-01-16T05:25:43
13,22,2024-01-30T21:19:52
13,22,2024-02-09T10:54:39
13,22,2024-02-10T03:49:31
13,22,2024-02-18T03:17:29
13,83,2024-02-29T01:26:32
14,444,2022-03-11T17:45:01
14,944,2022-03-11T17:45:01.578629
14,432,2022-03-25T07:58:05
14,970,2022-03-25T07:58:05.853384
14,454,2022-04-26T18:52:38
14,986,2022-04-26T18:52:38.787774
14,454,2022-04-27T09:31:51
14,986,2022-04-27T09:31:51.371908
14,523,2022-05-06T12:42:47
14,991,2022-05-06T12:42:47.216484
14,523,2022-05-21T06:40:55
14,991,2022-05-21T06:40:55.333516
14,538,2022-06-15T07:33:31
14,1048,2022-06-15T07:33:31.359121
14,513,2022-06-29T06:29:56
14,1100,2022-06-29T06:29:56.486796
14,523,2022-07-13T08:38:33
14,1103,2022-07-13T08:38:33.099071
14,494,2022-08-26T06:52:48
14,1164,2022-08-26T06:52:48.644517
14,509,2022-09-17T12:38:24
14,1190,2022-09-17T12:38:24.936952
14,533,2022-10-01T10:13:45
14,1187,2022-10-01T10:13:45.311471
14,524,2022-10-14T07:06:10
14,1206,2022-10-14T07:06:10.868855
14,524,2022-10-24T21:30:58
14,1206,2022-10-24T21:30:58.616767
14,526,2022-11-07T05:39:53
14,1225,2022-11-07T05:39:53.418246
14,516,2022-11-21T06:20:56
14,1249,2022-11-21T06:20:56.721452
14,515,2022-12-05T06:47:08
14,1261,2022-12-05T06:47:08.803065
14,515,2022-12-07T16:16:44
14,1276,2022-12-19T07:31:03.526250
14,509,2022-12-23T02:47:19
14,518,2023-01-04T09:25:05
14,1289,2023-01-06T07:42:22.527334
14,513,2023-01-16T03:12:51
14,513,2023-01-17T03:12:36
14,1300,2023-01-20T06:50:24.574975
14,508,2023-01-27T20:23:11
14,508,2023-01-28T14:43:54
14,508,2023-01-29T02:24:13
14,1312,2023-02-03T08:57:01.066600
14,515,2023-02-05T02:11:30
14,512,2023-02-13T02:09:12
14,1329,2023-02-17T05:36:41.639021
14,509,2023-02-21T01:34:15
14,516,2023-03-01T03:58:49
14,516,2023-03-02T02:34:39
14,516,2023-03-03T03:11:35
14,1344,2023-03-03T06:02:02.190944
14,512,2023-03-12T01:41:02
14,1353,2023-03-17T09:05:45.728297
14,503,2023-03-25T03:24:34
14,510,2023-04-04T02:26:59
14,510,2023-04-05T13:34:41
14,1373,2023-04-07T08:37:06.895880
14,1373,2023-04-17T15:54:43.498188
14,521,2023-04-20T06:39:34
14,521,2023-04-21T14:41:50
14,521,2023-04-22T23:59:20
14,521,2023-04-23T02:29:44
14,521,2023-04-25T08:10:28
14,521,2023-04-26T13:51:13
14,524,2023-04-27T07:01:37
14,524,2023-04-29T01:44:29
14,524,2023-04-30T02:18:55
14,1338,2023-05-02T06:36:38.841976
14,551,2023-05-03T02:41:51
14,551,2023-05-05T21:56:58
14,551,2023-05-06T02:18:29
14,551,2023-05-07T22:02:45
14,551,2023-05-08T05:46:46
14,516,2023-05-11T20:15:53
14,516,2023-05-16T03:31:27
14,509,2023-05-20T23:51:27
14,509,2023-05-21T14:42:21
14,509,2023-05-22T23:17:55
14,1439,2023-05-23T09:34:41.909982
14,509,2023-05-23T10:53:24
14,507,2023-06-05T03:56:56
14,507,2023-06-06T02:17:59
14,1474,2023-06-06T05:57:47.154668
14,507,2023-06-07T02:08:34
14,507,2023-06-08T01:59:00
14,513,2023-06-22T02:18:19
14,504,2023-07-02T05:11:25
14,504,2023-07-03T02:41:31
14,1480,2023-07-07T06:31:23.889330
14,499,2023-07-14T05:11:33
14,499,2023-07-15T03:19:36
14,1497,2023-07-21T08:49:06.496641
14,498,2023-07-25T01:56:30
14,498,2023-07-26T01:27:39
14,1496,2023-08-04T19:18:30.728210
14,493,2023-08-07T07:03:34
14,493,2023-08-08T05:31:02
14,1511,2023-08-18T14:50:26.025094
14,489,2023-08-20T03:24:36
14,489,2023-08-21T04:12:18
14,486,2023-09-08T04:24:23
14,486,2023-09-09T01:24:56
14,1559,2023-09-21T17:23:12.737580
14,482,2023-09-22T05:10:00
14,1583,2023-10-06T04:34:05.466011
14,477,2023-10-14T02:52:12
14,1599,2023-10-20T08:50:20.326594
14,476,2023-10-25T03:47:10
14,471,2023-11-03T05:49:56
14,463,2023-11-17T06:05:09
14,463,2023-11-18T04:11:48
14,463,2023-11-19T02:50:08
14,462,2023-11-28T05:00:27
14,461,2023-12-08T05:27:09
14,457,2023-12-17T03:01:35
14,456,2023-12-27T01:56:22
14,456,2024-01-03T23:43:17
14,456,2024-01-04T02:32:28
14,451,2024-01-16T05:25:43
14,441,2024-01-30T21:19:52
14,439,2024-02-09T10:54:39
14,439,2024-02-10T03:49:31
14,436,2024-02-18T03:17:29
14,1645,2024-02-29T01:26:32
15,7,2022-03-11T17:45:01
15,16,2022-03-11T17:45:01.578629
15,7,2022-03-25T07:58:05
15,17,2022-03-25T07:58:05.853384
15,7,2022-04-26T18:52:38
15,16,2022-04-26T18:52:38.787774
15,7,2022-04-27T09:31:51
15,16,2022-04-27T09:31:51.371908
15,8,2022-05-06T12:42:47
15,16,2022-05-06T12:42:47.216484
15,8,2022-05-21T06:40:55
15,16,2022-05-21T06:40:55.333516
15,8,2022-06-15T07:33:31
15,16,2022-06-15T07:33:31.359121
15,8,2022-06-29T06:29:56
15,17,2022-06-29T06:29:56.486796
15,8,2022-07-13T08:38:33
15,16,2022-07-13T08:38:33.099071
15,7,2022-08-26T06:52:48
15,16,2022-08-26T06:52:48.644517
15,6,2022-09-17T12:38:24
15,16,2022-09-17T12:38:24.936952
15,6,2022-10-01T10:13:45
15,15,2022-10-01T10:13:45.311471
15,6,2022-10-14T07:06:10
15,15,2022-10-14T07:06:10.868855
15,6,2022-10-24T21:30:58
15,15,2022-10-24T21:30:58.616767
15,6,2022-11-07T05:39:53
15,16,2022-11-07T05:39:53.418246
15,6,2022-11-21T06:20:56
15,16,2022-11-21T06:20:56.721452
15,6,2022-12-05T06:47:08
15,16,2022-12-05T06:47:08.803065
15,6,2022-12-07T16:16:44
15,16,2022-12-19T07:31:03.526250
15,6,2022-12-23T02:47:19
15,6,2023-01-04T09:25:05
15,16,2023-01-06T07:42:22.527334
15,6,2023-01-16T03:12:51
15,6,2023-01-17T03:12:36
15,16,2023-01-20T06:50:24.574975
15,6,2023-01-27T20:23:11
15,6,2023-01-28T14:43:54
15,6,2023-01-29T02:24:13
15,16,2023-02-03T08:57:01.066600
15,6,2023-02-05T02:11:30
15,6,2023-02-13T02:09:12
15,16,2023-02-17T05:36:41.639021
15,6,2023-02-21T01:34:15
15,6,2023-03-01T03:58:49
15,6,2023-03-02T02:34:39
15,6,2023-03-03T03:11:35
15,18,2023-03-03T06:02:02.190944
15,6,2023-03-12T01:41:02
15,18,2023-03-17T09:05:45.728297
15,6,2023-03-25T03:24:34
15,6,2023-04-04T02:26:59
15,6,2023-04-05T13:34:41
15,19,2023-04-07T08:37:06.895880
15,19,2023-04-17T15:54:43.498188
15,6,2023-04-20T06:39:34
15,6,2023-04-21T14:41:50
15,6,2023-04-22T23:59:20
15,6,2023-04-23T02:29:44
15,6,2023-04-25T08:10:28
15,6,2023-04-26T13:51:13
15,7,2023-04-27T07:01:37
15,7,2023-04-29T01:44:29
15,7,2023-04-30T02:18:55
15,18,2023-05-02T06:36:38.841976
15,7,2023-05-03T02:41:51
15,7,2023-05-05T21:56:58
15,7,2023-05-06T02:18:29
15,7,2023-05-07T22:02:45
15,7,2023-05-08T05:46:46
15,6,2023-05-11T20:15:53
15,6,2023-05-16T03:31:27
15,6,2023-05-20T23:51:27
15,6,2023-05-21T14:42:21
15,6,2023-05-22T23:17:55
15,19,2023-05-23T09:34:41.909982
15,6,2023-05-23T10:53:24
15,6,2023-06-05T03:56:56
15,6,2023-06-06T02:17:59
15,20,2023-06-06T05:57:47.154668
15,6,2023-06-07T02:08:34
15,6,2023-06-08T01:59:00
15,6,2023-06-22T02:18:19
15,6,2023-07-02T05:11:25
15,6,2023-07-03T02:41:31
15,20,2023-07-07T06:31:23.889330
15,6,2023-07-14T05:11:33
15,6,2023-07-15T03:19:36
15,20,2023-07-21T08:49:06.496641
15,6,2023-07-25T01:56:30
15,6,2023-07-26T01:27:39
15,20,2023-08-04T19:18:30.728210
15,6,2023-08-07T07:03:34
15,6,2023-08-08T05:31:02
15,21,2023-08-18T14:50:26.025094
15,6,2023-08-20T03:24:36
15,6,2023-08-21T04:12:18
15,6,2023-09-08T04:24:23
15,6,2023-09-09T01:24:56
15,20,2023-09-21T17:23:12.737580
15,6,2023-09-22T05:10:00
15,19,2023-10-06T04:34:05.466011
15,6,2023-10-14T02:52:12
15,19,2023-10-20T08:50:20.326594
15,6,2023-10-25T03:47:10
15,6,2023-11-03T05:49:56
15,6,2023-11-17T06:05:09
15,6,2023-11-18T04:11:48
15,6,2023-11-19T02:50:08
15,6,2023-11-28T05:00:27
15,6,2023-12-08T05:27:09
15,5,2023-12-17T03:01:35
15,5,2023-12-27T01:56:22
15,5,2024-01-03T23:43:17
15,5,2024-01-04T02:32:28
15,5,2024-01-16T05:25:43
15,5,2024-01-30T21:19:52
15,5,2024-02-09T10:54:39
15,5,2024-02-10T03:49:31
15,5,2024-02-18T03:17:29
15,20,2024-02-29T01:26:32
16,5,2022-03-11T17:45:01
16,12,2022-03-11T17:45:01.578629
16,5,2022-03-25T07:58:05
16,12,2022-03-25T07:58:05.853384
16,6,2022-04-26T18:52:38
16,12,2022-04-26T18:52:38.787774
16,6,2022-04-27T09:31:51
16,12,2022-04-27T09:31:51.371908
16,7,2022-05-06T12:42:47
16,13,2022-05-06T12:42:47.216484
16,7,2022-05-21T06:40:55
16,13,2022-05-21T06:40:55.333516
16,7,2022-06-15T07:33:31
16,14,2022-06-15T07:33:31.359121
16,6,2022-06-29T06:29:56
16,15,2022-06-29T06:29:56.486796
16,6,2022-07-13T08:38:33
16,15,2022-07-13T08:38:33.099071
16,6,2022-08-26T06:52:48
16,16,2022-08-26T06:52:48.644517
16,6,2022-09-17T12:38:24
16,16,2022-09-17T12:38:24.936952
16,6,2022-10-01T10:13:45
16,15,2022-10-01T10:13:45.311471
16,6,2022-10-14T07:06:10
16,15,2022-10-14T07:06:10.868855
16,6,2022-10-24T21:30:58
16,15,2022-10-24T21:30:58.616767
16,6,2022-11-07T05:39:53
16,16,2022-11-07T05:39:53.418246
16,6,2022-11-21T06:20:56
16,16,2022-11-21T06:20:56.721452
16,6,2022-12-05T06:47:08
16,16,2022-12-05T06:47:08.803065
16,6,2022-12-07T16:16:44
16,16,2022-12-19T07:31:03.526250
16,6,2022-12-23T02:47:19
16,6,2023-01-04T09:25:05
16,16,2023-01-06T07:42:22.527334
16,6,2023-01-16T03:12:51
16,6,2023-01-17T03:12:36
16,16,2023-01-20T06:50:24.574975
16,6,2023-01-27T20:23:11
16,6,2023-01-28T14:43:54
16,6,2023-01-29T02:24:13
16,16,2023-02-03T08:57:01.066600
16,6,2023-02-05T02:11:30
16,6,2023-02-13T02:09:12
16,16,2023-02-17T05:36:41.639021
16,6,2023-02-21T01:34:15
16,6,2023-03-01T03:58:49
16,6,2023-03-02T02:34:39
16,6,2023-03-03T03:11:35
16,17,2023-03-03T06:02:02.190944
16,6,2023-03-12T01:41:02
16,17,2023-03-17T09:05:45.728297
16,6,2023-03-25T03:24:34
16,6,2023-04-04T02:26:59
16,6,2023-04-05T13:34:41
16,17,2023-04-07T08:37:06.895880
16,17,2023-04-17T15:54:43.498188
16,6,2023-04-20T06:39:34
16,6,2023-04-21T14:41:50
16,6,2023-04-22T23:59:20
16,6,2023-04-23T02:29:44
16,6,2023-04-25T08:10:28
16,6,2023-04-26T13:51:13
16,6,2023-04-27T07:01:37
16,6,2023-04-29T01:44:29
16,6,2023-04-30T02:18:55
16,16,2023-05-02T06:36:38.841976
16,6,2023-05-03T02:41:51
16,6,2023-05-05T21:56:58
16,6,2023-05-06T02:18:29
16,6,2023-05-07T22:02:45
16,6,2023-05-08T05:46:46
16,6,2023-05-11T20:15:53
16,6,2023-05-16T03:31:27
16,6,2023-05-20T23:51:27
16,6,2023-05-21T14:42:21
16,6,2023-05-22T23:17:55
16,18,2023-05-23T09:34:41.909982
16,6,2023-05-23T10:53:24
16,6,2023-06-05T03:56:56
16,6,2023-06-06T02:17:59
16,18,2023-06-06T05:57:47.154668
16,6,2023-06-07T02:08:34
16,6,2023-06-08T01:59:00
16,6,2023-06-22T02:18:19
16,6,2023-07-02T05:11:25
16,6,2023-07-03T02:41:31
16,18,2023-07-07T06:31:23.889330
16,6,2023-07-14T05:11:33
16,6,2023-07-15T03:19:36
16,18,2023-07-21T08:49:06.496641
16,6,2023-07-25T01:56:30
16,6,2023-07-26T01:27:39
16,18,2023-08-04T19:18:30.728210
16,5,2023-08-07T07:03:34
16,5,2023-08-08T05:31:02
16,18,2023-08-18T14:50:26.025094
16,5,2023-08-20T03:24:36
16,5,2023-08-21T04:12:18
16,5,2023-09-08T04:24:23
16,5,2023-09-09T01:24:56
16,20,2023-09-21T17:23:12.737580
16,5,2023-09-22T05:10:00
16,17,2023-10-06T04:34:05.466011
16,5,2023-10-14T02:52:12
16,19,2023-10-20T08:50:20.326594
16,5,2023-10-25T03:47:10
16,5,2023-11-03T05:49:56
16,5,2023-11-17T06:05:09
16,5,2023-11-18T04:11:48
16,5,2023-11-19T02:50:08
16,5,2023-11-28T05:00:27
16,5,2023-12-08T05:27:09
16,5,2023-12-17T03:01:35
16,5,2023-12-27T01:56:22
16,5,2024-01-03T23:43:17
16,5,2024-01-04T02:32:28
16,5,2024-01-16T05:25:43
16,5,2024-01-30T21:19:52
16,5,2024-02-09T10:54:39
16,5,2024-02-10T03:49:31
16,5,2024-02-18T03:17:29
16,18,2024-02-29T01:26:32
17,8,2022-03-11T17:45:01
17,19,2022-03-11T17:45:01.578629
17,8,2022-03-25T07:58:05
17,20,2022-03-25T07:58:05.853384
17,10,2022-04-26T18:52:38
17,25,2022-04-26T18:52:38.787774
17,10,2022-04-27T09:31:51
17,25,2022-04-27T09:31:51.371908
17,11,2022-05-06T12:42:47
17,24,2022-05-06T12:42:47.216484
17,11,2022-05-21T06:40:55
17,24,2022-05-21T06:40:55.333516
17,10,2022-06-15T07:33:31
17,24,2022-06-15T07:33:31.359121
17,10,2022-06-29T06:29:56
