jobId,title,postingDate,properties
1656824,Research Intern - Privacy-Preserving Machine Learning,2023-10-26T15:52:00+00:00,"{'description': '<p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">In our <a href=""https://www.microsoft.com/en-us/research/group/privacy-preserving-machine-learning-innovation/publications/"" target=""_blank"" rel=""noopener"">Privacy Preserving Machine Learning initiative</a>, we apply privacy and confidentiality preserving techniques to enable domain-adapted, personalized AI experiences. We closely collaborate with multiple research teams and product groups across the globe. Some of the problems we are currently working on are: empirically evaluating privacy risk under real world adversaries; enabling differential privacy to large foundational models; formalizing privacy properties; investigating new model architectures that respect privacy and confidentiality by design.</span></p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">&nbsp;&nbsp;</span></p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">We are looking for research interns to help advance the state of the art of privacy enhancing technologies (PETs). The ideal candidate will have a background in Privacy Enhancing Technologies or Natural Language processing and the motivation and ambition to apply this in a real-world setting.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.</span></p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1676532,Research Intern - Algorithms Group: Image Models,2024-01-12T00:43:00+00:00,"{'description': '<p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.&nbsp;</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">The Algorithms group at Microsoft Research (MSR) Redmond is looking for Masters or Ph.D. students to work on machine learning (ML) with a focus on image models. Our Researchers and Research Interns have been conducting influential research published in top-tier venues such as NeurIPS, ICML, ICLR. For more details on our research group and projects, please see: <a href=""https://www.microsoft.com/en-us/research/group/algorithms-redmond/"" target=""_blank"" rel=""noopener"">https://www.microsoft.com/en-us/research/group/algorithms-redmond/</a></span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.&nbsp;</span></p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1662568,Research Intern - Human-oriented Artificial Intelligence,2023-11-16T17:55:00+00:00,"{'description': '<p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">This Research Internship will focus on human-oriented artificial intelligence, including generative modeling of human behavior, development of AI copilots and teaching tools, and model steerability and interpretability. Example domains we are working in include gaming/sports, the Windows OS, and other productivity tools. Example projects include:</span></p><ul><li><span style=""font-family: calibri, sans-serif;"">Working with Xbox game studios or open-source games to characterize player behavior and synthesize human-like NPCs (non-player characters) that can serve as training partners or teammates in multi-player games.</span></li><li><span style=""font-family: calibri, sans-serif;"">Working with the Windows OS and Office teams to model and predict human actions in order to automate tasks and boost user productivity.</span></li></ul><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.&nbsp;</span></p>', 'locations': ['New York, New York, United States'], 'primaryLocation': 'New York, New York, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1678514,Business Program Management: Internship Opportunities for SENA Students,2024-01-30T18:00:00+00:00,"{'description': '<p style=""margin: 0px;"">Come build community, explore your passions and do your best work at Microsoft with thousands of University interns from every corner of the world.\u202fThis opportunity will allow you to bring your aspirations, talent, potential&mdash;and excitement for the journey ahead.</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px; text-align: justify;"">At Microsoft, Interns work on real-world projects in collaboration with teams across the world, while having fun along the way. You&rsquo;ll be empowered to build community, explore your passions, and achieve your goals. This is your chance to bring your solutions and ideas to life while working on cutting-edge technology. The internship is designed not only for you to do great work with the opportunity to learn and grow, but to experience our culture full of diverse community connection, executive engagement, and memorable events.&nbsp;</p><p style=""margin: 0px; text-align: justify;"">&nbsp;</p><p style=""margin: 0px; text-align: justify;"">Are you ready to join us and create the future? Come as you are, do what you love&mdash;start your journey with us today!&nbsp;</p>', 'locations': ['Bogota, Distrito Capital, Colombia'], 'primaryLocation': 'Bogota, Distrito Capital, Colombia', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Business Operations', 'discipline': 'Business Program Management', 'jobType': 'University', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': 'Secondary/High School'}"
1682736,Customer Success Account Management: Internship Opportunities for MBA students,2024-01-31T14:43:00+00:00,"{'description': '<p style=""margin: 0px;"">Come build community, explore your passions and do your best work at Microsoft with thousands of University interns from every corner of the world.&nbsp;This opportunity will allow you to bring your aspirations, talent, potential&mdash;and excitement for the journey ahead.&nbsp;&nbsp;</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">Customer Success understands their customers&rsquo; industry and business processes, which may include an industry or vertical focus such as Banking, Healthcare, or Manufacturing. Promotes adoption of technology by helping the customer optimize the utilization of their products, demonstrating features beyond core functionality, ensuring Best Practice adoption.</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">At Microsoft, Interns work on real-world projects in collaboration with teams across the world, while having fun along the way. You&rsquo;ll be empowered to build community, explore your passions and achieve your goals. This is your chance to bring your solutions and ideas to life while working on cutting-edge technology.</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.</p>', 'locations': ['Taipei, Taipei City, Taiwan'], 'primaryLocation': 'Taipei, Taipei City, Taiwan', 'workSiteFlexibility': 'Microsoft on-site only', 'profession': 'Customer Success', 'discipline': 'Customer Success Account Mgmt', 'jobType': 'University', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': 'MBA'}"
1658080,Research Intern - Human Understanding and Empathy (HUE),2023-10-30T23:16:00+00:00,"{'description': '<p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">The HUE group, Human Understanding and Empathy, is looking to hire a research intern to work on a project related to well-being, productivity, cognition, and creativity in the workplace. The research intern will collaborate with members of the HUE group on a research project designed to identify new techniques of understanding and improving people&rsquo;s well-being, productivity, cognition, and creativity.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">The mission of the HUE team is to empower people by inventing new technologies that promote emotional resilience and well-being. They use intelligent systems that leverage behavioral, contextual, and physiological signals to build emotionally responsible systems. We achieve this by developing ideas and technologies that lead to systems having a richer understanding of people&rsquo;s knowledge, capabilities and context, and thus fueling intelligent systems and experiences that improve people&rsquo;s lives. This is especially important with the advent of large language models, which we endeavor to imbue with more empathy across a myriad of interactions with humans.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Emotions are fundamental to human interaction, and they influence learning, memory, decision-making, well-being, and other aspects of our lives. Computing can be a powerful tool in enabling people to be more productive, healthier, emotionally resilient. By using intelligent systems that leverage behavioral, contextual and physiological signals, we can build emotionally responsible systems. We are an interdisciplinary team working on different areas including human-computer interaction (HCI), Machine Learning, Psychology, and we are passionate about bringing empathy to technology.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Further information on the HUE group can be found here: <a href=""https://www.microsoft.com/en-us/research/group/human-understanding-and-empathy/overview/"" target=""_blank"" rel=""noopener"">HUE: Human Understanding and Empathy - Microsoft Research: Overview.</a></span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.</span></p>', 'locations': ['Redmond, Washington, United States', 'Cambridge, Massachusetts, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1667824,Research Intern - Azure Cognitive Services: Language,2023-12-07T19:49:00+00:00,"{'description': '<p style=""margin: 0px;""><span>Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span><br /><br /></p><p style=""margin: 0px;"">The Cognitive Services team in the Azure AI organization is on a mission to advance the state of the art in Artificial Intelligence (AI) and deliver against our company vision for how intelligent cloud and intelligent edge will shape the next phase of innovation. The Cognitive Services team includes top researchers from across Microsoft to create a center of excellence in speech, computer vision and natural language.&nbsp;&nbsp;</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">The Language Product and Research Team is looking for Research Interns in natural language processing, understanding and generation. In this position, you will conduct both fundamental and applied research under the supervision of Microsoft mentors. As a Research Intern, you will have the opportunity to prototype, demonstrate and publish your results, and more importantly to advance the state-of-the-art technologies forward to impact millions of users.&nbsp;</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.</p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1651704,Research Intern - Systems Research Group Redmond,2023-10-25T17:18:00+00:00,"{'description': '<p style=""margin: 0px;""><span>Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span><br /><br /></p><p style=""margin: 0px;""><span>The Systems Research Group in Microsoft Research is looking to hire a research intern and is devoted to advancing the state of the art in distributed systems and operating systems. Our aim is to make systems secure, scalable, fault-tolerant, manageable, fast, and efficient. Further information on current research projects is listed on the group&rsquo;s website:&nbsp;</span><a href=""https://www.microsoft.com/en-us/research/group/systems-research-group-redmond/"" target=""_blank"" rel=""noopener"">Systems Research Group - Redmond - Microsoft Research</a>.</p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1666413,Research Intern - Quantum Information and Computation,2023-12-01T22:24:00+00:00,"{'description': '<p style=""margin: 0px;""><span>Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span>Microsoft Quantum has assembled a talented and diverse international team to create the world&rsquo;s first scalable quantum computing system. Our full-stack approach involves exciting innovation from the physics at the quantum plane to providing global quantum services. The Microsoft Quantum program strives to fundamentally change the world of computing to help solve humankind&rsquo;s problems that would otherwise take&nbsp;</span><span>billions of years for today&rsquo;s computers to solve! This has massive implications for research in healthcare, energy, environmental systems, smart materials, and more.</span><span>&nbsp;We are on the cusp of an accelerated effort in quantum computing and aim to&nbsp;</span><span>bring a scalable quantum system to the broadest set of customers, empowering every person and organization on the planet to experience quantum computing.</span><span>&nbsp;</span><span>For more information about Azure Quantum and the Microsoft Quantum team, please visit&nbsp;</span><a href=""https://quantum.microsoft.com/"" target=""_blank"" rel=""noopener"">https://quantum.microsoft.com/</a></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span>Do you want to be part of the quantum revolution in computing? Put curiosity and theory into practice and join our vibrant Microsoft Quantum team as an intern! During the 12-week research internship, you will work alongside a</span><span>&nbsp;diverse staff of theoretical and experimental physicists, computer scientists, hardware designers and software engineers around the world.</span><span>&nbsp;You will learn new skills and will have opportunities to have&nbsp;</span><span>a meaningful influence on revolutionary technology,</span><span>&nbsp;to network and make connections for life.</span></p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1661852,Research Intern - Algorithms group : machine learning,2023-11-10T18:27:00+00:00,"{'description': '<p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">The Algorithms group at Microsoft Research (MSR) Redmond is looking for exceptional doctoral students to work on machine learning, in particular, training machine learning models in a differentially private manner, model efficiency, and trustworthiness. Our researchers and interns have been conducting influential research published in top-tier venues such as NeurIPS, ICML, ICLR. For more details on our research group and projects, please see:<a href=""https://www.microsoft.com/en-us/research/group/algorithms-redmond/"" target=""_blank"" rel=""noopener"">&nbsp;https://www.microsoft.com/en-us/research/group/algorithms-redmond/</a></span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;""><span class=""TextRun Highlight SCXO121939546 BCX8"" data-contrast=""auto""><span class=""NormalTextRun SCXO121939546 BCX8"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.</span></span><span class=""EOP SCXO121939546 BCX8"">&nbsp;</span></span></p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1656782,Research Intern - Large Foundational Model (LFM) Evaluation,2023-10-30T21:03:00+00:00,"{'description': '<p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">The Special Projects team at the Redmond Lab is offering research internships focused on examining the robustness of large foundational model (LFM) and addressing the challenges associated with model evaluation. Specifically, the research aims to go beyond standard benchmarks to more effectively evaluate various types of large language models (LLMs), from foundational models to those fine-tuned for specific tasks. The goal is to move toward real-world, evidence-based performance guarantees and improved skill transferability for LLMs. Interns will benefit from access to specialized hardware, proprietary models, and real-world evidence (RWE) data. Ideal candidates should possess hands-on experience working with LLMs and be familiar with popular prompt-based methods such as few-shot, chain-of-thought, and graph-of-thought techniques. Experience in instruction-based and explanation-based fine-tuning, as well as knowledge distillation, is highly desirable. Furthermore, candidates should be well-versed in standard evaluation metrics like ROUGE and BERT-Score and have an understanding of graph and embedding methods. The Research Intern will join a multidisciplinary team composed of machine learning researchers, applied statisticians, computer scientists, and AI ethicists.</span></p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1663444,Research Intern - Cloud and Infrastructure Security Group,2023-11-22T23:56:00+00:00,"{'description': '<p style=""margin: 0px;""><span>Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span><br /><br /></p><p style=""margin: 0px;"">The Cloud and Infrastructure Security Group in Microsoft Research in Redmond tackles tough challenges in many different areas related to the areas of security and privacy. In particular, our group focuses on Cloud Security, Infrastructure Security, Hardware Security and Data-Driven Security.</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">This Research Internship will focus on developing novel systems and/or hardware technologies to rethink secure or confidential computing in the era of distributed, large-scale computing including cloud-native computing, cluster computing, and distributed training. We are looking for Research Interns who have a proficient background in confidential computing, operating systems, cluster computing, container/Kubernetes, firmware, and field-programmable gate array (FPGA).</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.</p><p style=""margin: 0px;"">&nbsp;</p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1659291,"Research Intern - Economics, Economics and Computation",2023-11-06T20:23:00+00:00,"{'description': '<p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">The <a href=""https://www.microsoft.com/en-us/research/group/economics-and-computer-science/"" target=""_blank"" rel=""noopener"">Economics and Computation </a>group has multiple research intern positions available for the Summer of 2024. Research areas include market design, algorithmic game theory, social network theory, applied microeconomics, microeconomic theory, and behavioral economics (including<a href=""https://www.microsoft.com/en-us/research/group/alice/"" target=""_blank"" rel=""noopener""> ALICE&nbsp;</a>and the&nbsp;<a href=""https://www.microsoft.com/en-us/research/project/market-design-center/"" target=""_blank"" rel=""noopener"">Market Design Cente</a>r).</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">The Economics and Computation group includes researchers at both Microsoft Research (MSR) NE and MSR NYC, who collaborate closely. They </span><span style=""font-family: calibri, sans-serif;"">are comprised of approximately fifty full-time researchers and postdocs working in AI for systems, computational biology, computational social science, economics and computation, FATE, machine learning and AI, machine learning and statistics, reinforcement learning, social media studies, theoretical computer science. The labs are highly collaborative and interdisciplinary and are actively engaged with the local academic and tech communities.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.</span></p>', 'locations': ['Cambridge, Massachusetts, United States', 'Redmond, Washington, United States', 'New York, New York, United States'], 'primaryLocation': 'Cambridge, Massachusetts, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1663265,Research Intern - Azure AI: Responsible AI,2023-11-17T17:03:00+00:00,"{'description': '<p style=""margin: 0px;""><span>Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span><br /><br /></p><p style=""margin: 0px;"">The Cognitive Services team in the Azure AI organization is on a mission to advance the state of the art in artificial interlligence (AI) and deliver against our vision for how intelligent cloud and intelligent edge will shape the next phase of innovation. The Cognitive Services team includes top researchers from across Microsoft to create a center of excellence in speech, computer vision and natural language processing.&nbsp;&nbsp;</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">It has never been a more exciting time at the Responsible &amp; Open AI Research (ROAR) group at Microsoft Azure. We continue to advance the state of the art in the areas we choose to study and transfer great research results to Azure OpenAI to ensure safe releases of the rapidly advancing AI technologies such as GPT-4, GPT-4V, DALL-E 3 and beyond, as well as to expand and enhance our standalone Azure AI Content Safety Service.&nbsp;</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">We are seeking skilled and passionate Research Interns in computer vision, natural language processing, multimodal understanding, deep learning, and machine learning. In this position, you will conduct both fundamental and applied research under the supervision of Microsoft mentors, prototype and demonstrate technologies, publish results, and most importantly, advance the state-of-the-art in responsible AI technologies to impact millions of users.&nbsp;</p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.</p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
1656950,Research Intern - Large Language Models Foundations,2023-10-25T18:06:00+00:00,"{'description': '<p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif; font-size: 10pt;"">Research internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif; font-size: 10pt;"">Come work with the team behind Sparks of AGI and the phi LLMs! We will work together on elucidating foundational issues of Large Language Models.</span></p><p style=""margin: 0px;"">&nbsp;</p><p style=""margin: 0px;""><span style=""font-family: calibri, sans-serif; font-size: 10pt;"">Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.</span></p>', 'locations': ['Redmond, Washington, United States'], 'primaryLocation': 'Redmond, Washington, United States', 'workSiteFlexibility': 'Up to 50% work from home', 'profession': 'Research, Applied, & Data Sciences', 'discipline': 'Applied Sciences', 'jobType': 'MSR-Research', 'roleType': 'Individual Contributor', 'employmentType': 'Internship', 'educationLevel': None}"
